ISOTime,Sol_Rad,ATemp,Rel_Hum,Wx,Wy,Precip,LW_In
30/10/2014 02:40:00,0.00,28.19,67.21,0.08,1.18,0.000000,477.28,
30/10/2014 03:40:00,0.00,27.79,70.88,0.19,1.04,0.000000,471.61,
30/10/2014 04:40:00,0.00,27.37,76.45,0.11,1.02,0.000000,467.72,
30/10/2014 05:40:00,0.00,27.05,79.43,0.08,1.03,0.000000,465.60,
30/10/2014 06:40:00,0.00,25.97,82.40,0.09,0.86,0.000000,458.68,
30/10/2014 07:40:00,97.71,24.82,83.48,-0.03,0.69,0.000000,458.49,
30/10/2014 08:40:00,327.81,24.20,84.51,-0.49,0.31,0.000000,451.19,
30/10/2014 09:40:00,588.49,23.74,85.90,-0.35,0.41,0.000000,442.87,
30/10/2014 10:40:00,814.94,23.46,87.87,-0.33,0.33,0.000000,437.79,
30/10/2014 11:40:00,986.62,25.83,88.33,0.02,0.50,0.000000,449.78,
30/10/2014 12:40:00,1089.67,28.88,80.36,0.04,0.53,0.000000,430.40,
30/10/2014 13:40:00,1116.05,29.73,69.55,0.04,0.68,0.000000,416.78,
30/10/2014 14:40:00,1063.72,31.22,55.28,0.07,0.70,0.000000,409.14,
30/10/2014 15:40:00,936.71,32.55,51.63,0.01,0.75,0.000000,414.17,
30/10/2014 16:40:00,745.01,33.48,44.40,-0.01,0.86,0.000000,425.69,
30/10/2014 17:40:00,504.37,34.77,41.45,0.03,0.98,0.000000,433.79,
30/10/2014 18:40:00,238.14,35.84,42.46,0.15,1.02,0.000000,460.91,
30/10/2014 19:40:00,49.17,36.15,41.23,0.11,1.05,0.000000,518.29,
30/10/2014 20:40:00,0.00,35.72,40.53,-0.90,0.61,0.000000,552.77,
30/10/2014 21:40:00,0.00,36.04,32.78,-0.87,0.62,0.000000,548.44,
30/10/2014 22:40:00,0.00,33.96,41.00,-0.78,0.61,0.000000,529.47,
30/10/2014 23:40:00,0.00,30.20,56.28,-0.95,0.65,0.000000,502.85,
31/10/2014 00:40:00,0.00,28.87,62.93,-0.99,0.84,0.000000,488.87,
31/10/2014 01:40:00,0.00,28.41,66.85,-1.20,0.86,0.000000,480.33,
31/10/2014 02:40:00,0.00,28.05,70.52,-0.00,1.55,0.000000,472.19,
31/10/2014 03:40:00,0.00,27.60,72.75,0.11,1.60,0.000000,463.28,
31/10/2014 04:40:00,0.00,27.32,74.48,0.16,1.53,0.000000,460.21,
31/10/2014 05:40:00,0.00,25.98,73.40,0.08,1.27,0.000000,463.67,
31/10/2014 06:40:00,0.00,25.02,74.72,0.10,1.01,0.000000,462.42,
31/10/2014 07:40:00,98.58,24.62,80.08,-0.00,0.77,0.000000,465.21,
31/10/2014 08:40:00,329.02,24.54,81.06,-0.23,0.51,0.000000,464.44,
31/10/2014 09:40:00,589.50,23.84,84.23,-0.27,0.32,0.000000,441.57,
31/10/2014 10:40:00,815.75,23.06,86.20,0.04,0.39,0.000000,448.47,
31/10/2014 11:40:00,987.26,25.96,81.61,-0.01,0.50,0.000000,454.10,
31/10/2014 12:40:00,1090.18,28.18,73.20,0.00,0.63,0.000000,439.56,
31/10/2014 13:40:00,1116.50,30.44,66.45,-0.27,0.79,0.000000,421.67,
31/10/2014 14:40:00,1064.18,31.47,58.93,0.03,0.91,0.000000,414.92,
31/10/2014 15:40:00,937.25,33.21,49.38,-0.93,0.51,0.000000,424.68,
31/10/2014 16:40:00,745.68,34.47,51.66,-0.97,0.59,0.000000,425.44,
31/10/2014 17:40:00,505.23,35.76,48.80,-0.06,1.14,0.000000,435.06,
31/10/2014 18:40:00,239.16,36.84,40.66,-1.08,0.66,0.000000,469.91,
31/10/2014 19:40:00,49.53,37.75,44.36,-1.08,0.67,0.000000,530.05,
31/10/2014 20:40:00,0.00,37.73,46.51,-1.08,0.71,0.000000,558.07,
31/10/2014 21:40:00,0.00,36.95,45.26,-1.01,0.70,0.000000,553.94,
31/10/2014 22:40:00,0.00,33.95,39.41,-0.92,0.74,0.000000,541.17,
31/10/2014 23:40:00,0.00,31.74,40.73,-0.82,0.61,0.000000,524.59,
01/11/2014 00:40:00,0.00,30.83,44.55,-0.69,0.57,0.000000,507.53,
01/11/2014 01:40:00,0.00,30.56,48.40,0.07,1.06,0.000000,490.46,
01/11/2014 02:40:00,0.00,29.32,61.88,0.11,0.99,0.000000,482.31,
01/11/2014 03:40:00,0.00,27.34,69.38,-0.12,0.81,0.000000,477.68,
01/11/2014 04:40:00,0.00,26.46,75.41,0.04,0.67,0.000000,475.71,
01/11/2014 05:40:00,0.00,25.65,78.78,0.02,0.60,0.000000,468.31,
01/11/2014 06:40:00,0.00,25.02,79.40,0.10,0.60,0.000000,456.30,
01/11/2014 07:40:00,99.41,24.38,80.23,0.00,0.59,0.000000,448.00,
01/11/2014 08:40:00,330.14,24.20,82.65,-0.00,0.50,0.000000,462.03,
01/11/2014 09:40:00,590.43,25.14,83.56,0.02,0.39,0.000000,469.37,
01/11/2014 10:40:00,816.47,23.47,81.63,0.01,0.33,0.000000,455.07,
01/11/2014 11:40:00,987.82,26.66,86.55,-0.01,0.29,0.000000,442.18,
01/11/2014 12:40:00,1090.64,29.27,73.87,0.05,0.34,0.000000,435.12,
01/11/2014 13:40:00,1116.92,29.63,64.35,-0.02,0.35,0.000000,418.24,
01/11/2014 14:40:00,1064.62,30.31,62.51,0.03,0.51,0.000000,404.13,
01/11/2014 15:40:00,937.79,31.82,56.21,0.09,0.65,0.000000,419.91,
01/11/2014 16:40:00,746.38,33.30,54.50,0.01,0.71,0.000000,431.16,
01/11/2014 17:40:00,506.12,35.67,46.03,0.12,0.78,0.000000,446.39,
01/11/2014 18:40:00,240.22,36.81,41.41,0.06,0.84,0.000000,472.27,
01/11/2014 19:40:00,49.90,37.59,36.45,-0.50,0.78,0.000000,532.23,
01/11/2014 20:40:00,0.00,37.02,37.00,-0.26,0.92,0.000000,571.62,
01/11/2014 21:40:00,0.00,34.10,53.86,-0.89,0.72,0.000000,542.33,
01/11/2014 22:40:00,0.00,31.78,61.50,-1.02,0.89,0.000000,520.55,
01/11/2014 23:40:00,0.00,30.74,68.20,-0.01,1.70,0.000000,507.22,
02/11/2014 00:40:00,0.00,30.00,72.30,0.17,1.71,0.000000,500.22,
02/11/2014 01:40:00,0.00,29.44,73.00,0.10,1.47,0.000000,496.68,
02/11/2014 02:40:00,0.00,29.06,74.10,0.12,1.14,0.000000,492.27,
02/11/2014 03:40:00,0.00,27.84,74.90,0.01,0.95,0.000000,491.56,
02/11/2014 04:40:00,0.00,27.18,78.06,0.12,0.80,0.000000,486.38,
02/11/2014 05:40:00,0.00,26.97,79.66,0.05,0.73,0.000000,484.19,
02/11/2014 06:40:00,0.00,26.67,82.85,0.01,0.64,0.000000,474.83,
02/11/2014 07:40:00,100.18,26.48,81.81,0.00,0.58,0.000000,471.61,
02/11/2014 08:40:00,331.19,25.97,82.20,-0.36,0.39,0.000000,468.40,
02/11/2014 09:40:00,591.28,25.50,83.00,-0.38,0.33,0.000000,467.14,
02/11/2014 10:40:00,817.12,24.87,85.08,-0.40,0.33,0.000000,463.48,
02/11/2014 11:40:00,988.31,27.02,83.47,-0.45,0.43,0.000000,469.59,
02/11/2014 12:40:00,1091.04,29.15,78.00,-0.64,0.47,0.000000,438.98,
02/11/2014 13:40:00,1117.29,30.45,71.70,0.03,1.00,0.000000,422.84,
02/11/2014 14:40:00,1065.05,32.45,67.40,-0.11,1.12,0.000000,414.35,
02/11/2014 15:40:00,938.33,33.49,56.65,-0.91,0.75,0.000000,423.93,
02/11/2014 16:40:00,747.09,34.47,53.28,0.43,1.07,0.000000,430.40,
02/11/2014 17:40:00,507.03,36.01,47.03,-1.06,0.57,0.000000,440.67,
02/11/2014 18:40:00,241.32,36.64,43.28,-0.91,0.54,0.000000,471.74,
02/11/2014 19:40:00,50.28,37.78,36.45,-0.90,0.56,0.000000,533.80,
02/11/2014 20:40:00,0.00,38.12,33.91,-1.01,0.50,0.000000,573.87,
02/11/2014 21:40:00,0.00,37.73,51.36,-0.67,0.93,0.000000,554.15,
02/11/2014 22:40:00,0.00,33.46,63.13,0.22,1.40,0.000000,524.79,
02/11/2014 23:40:00,0.00,31.66,67.12,0.37,1.72,0.000000,512.12,
03/11/2014 00:40:00,0.00,30.65,67.92,0.22,1.92,0.000000,504.78,
03/11/2014 01:40:00,0.00,29.97,71.08,0.14,1.74,0.000000,498.90,
03/11/2014 02:40:00,0.00,29.57,73.21,0.12,1.36,0.000000,494.17,
03/11/2014 03:40:00,0.00,29.07,74.75,0.08,1.12,0.000000,492.77,
03/11/2014 04:40:00,0.00,28.53,77.30,0.18,1.09,0.000000,487.17,
03/11/2014 05:40:00,0.00,28.10,80.30,0.11,0.94,0.000000,482.01,
03/11/2014 06:40:00,0.00,27.75,83.93,0.02,0.93,0.000000,478.46,
03/11/2014 07:40:00,100.89,27.46,86.00,0.05,0.82,0.000000,474.15,
03/11/2014 08:40:00,332.15,27.31,87.40,0.02,0.73,0.000000,467.53,
03/11/2014 09:40:00,592.03,26.24,87.60,0.06,0.66,0.000000,473.17,
03/11/2014 10:40:00,817.69,26.02,86.56,0.04,0.61,0.000000,473.46,
03/11/2014 11:40:00,988.74,27.17,86.63,0.06,0.67,0.000000,477.77,
03/11/2014 12:40:00,1091.38,28.90,82.67,0.05,0.77,0.000000,447.97,
03/11/2014 13:40:00,1117.63,30.23,76.60,0.07,0.79,0.000000,423.34,
03/11/2014 14:40:00,1065.45,31.52,72.56,0.05,0.80,0.000000,415.63,
03/11/2014 15:40:00,938.87,33.42,67.33,-0.04,0.82,0.000000,419.08,
03/11/2014 16:40:00,747.82,33.86,60.60,0.07,1.07,0.000000,433.53,
03/11/2014 17:40:00,507.98,36.23,60.21,-1.01,0.45,0.000000,436.24,
03/11/2014 18:40:00,242.46,37.36,51.56,-0.95,0.61,0.000000,469.49,
03/11/2014 19:40:00,50.68,37.53,50.40,-1.00,0.59,0.000000,523.96,
03/11/2014 20:40:00,0.00,37.22,52.10,-0.97,0.57,0.000000,559.24,
03/11/2014 21:40:00,0.00,36.05,52.60,-0.89,0.64,0.000000,547.28,
03/11/2014 22:40:00,0.00,32.92,59.67,0.11,1.34,0.000000,525.62,
03/11/2014 23:40:00,0.00,31.72,65.38,-1.42,0.83,0.000000,513.04,
04/11/2014 00:40:00,0.00,30.91,75.63,-1.50,1.03,0.000000,502.04,
04/11/2014 01:40:00,0.00,29.92,81.68,-1.39,0.99,0.000000,493.97,
04/11/2014 02:40:00,0.00,29.40,83.22,-1.29,0.80,0.000000,490.96,
04/11/2014 03:40:00,0.00,29.04,84.43,-1.15,0.75,0.000000,489.07,
04/11/2014 04:40:00,0.00,28.65,85.60,0.06,1.12,0.000000,486.18,
04/11/2014 05:40:00,0.00,28.83,87.07,0.08,0.93,0.000000,488.47,
04/11/2014 06:40:00,0.00,25.14,86.25,0.06,0.99,0.000000,484.89,
04/11/2014 07:40:00,101.56,24.62,81.31,-0.00,1.17,0.000000,465.50,
04/11/2014 08:40:00,333.02,25.14,82.08,-0.01,1.27,0.000000,463.48,
04/11/2014 09:40:00,592.71,25.22,84.76,-0.85,0.96,0.000000,457.54,
04/11/2014 10:40:00,818.18,24.39,82.63,-1.05,0.66,0.000000,461.94,
04/11/2014 11:40:00,989.09,24.72,82.85,-0.97,0.60,0.000000,457.73,
04/11/2014 12:40:00,1091.67,25.29,81.37,-0.77,0.74,0.000000,436.16,
04/11/2014 13:40:00,1117.93,27.80,79.68,0.00,1.02,0.000000,410.41,
04/11/2014 14:40:00,1065.84,28.61,74.50,0.03,1.12,0.000000,395.33,
04/11/2014 15:40:00,939.41,30.85,74.65,0.14,1.17,0.000000,397.38,
04/11/2014 16:40:00,748.56,32.21,67.41,-0.42,1.08,0.000000,410.04,
04/11/2014 17:40:00,508.96,33.22,64.76,-0.97,0.57,0.000000,456.15,
04/11/2014 18:40:00,243.64,34.55,60.26,-0.94,0.61,0.000000,450.20,
04/11/2014 19:40:00,51.10,35.14,53.46,-0.93,0.59,0.000000,507.26,
04/11/2014 20:40:00,0.00,35.31,53.83,-0.89,0.62,0.000000,544.54,
04/11/2014 21:40:00,0.00,34.21,54.78,-1.09,0.72,0.000000,540.96,
04/11/2014 22:40:00,0.00,32.36,56.13,-1.28,0.79,0.000000,525.62,
04/11/2014 23:40:00,0.00,31.20,50.32,-1.27,0.88,0.000000,517.67,
05/11/2014 00:40:00,0.00,29.96,63.48,-0.34,1.50,0.000000,503.36,
05/11/2014 01:40:00,0.00,29.27,74.12,-0.07,1.41,0.000000,492.67,
05/11/2014 02:40:00,0.00,28.78,75.63,0.40,1.18,0.000000,488.67,
05/11/2014 03:40:00,0.00,28.29,78.73,0.10,1.05,0.000000,481.12,
05/11/2014 04:40:00,0.00,26.59,79.75,0.19,1.30,0.000000,485.38,
05/11/2014 05:40:00,0.00,24.47,84.78,0.10,1.35,0.000000,446.03,
05/11/2014 06:40:00,0.00,23.98,85.13,0.15,1.17,0.000000,441.20,
05/11/2014 07:40:00,102.17,24.16,86.93,0.08,1.14,0.000000,436.33,
05/11/2014 08:40:00,333.82,23.72,85.22,0.01,1.17,0.000000,439.73,
05/11/2014 09:40:00,593.30,24.53,82.40,-0.17,1.41,0.000000,448.28,
05/11/2014 10:40:00,818.59,24.34,81.03,-0.92,0.90,0.000000,455.54,
05/11/2014 11:40:00,989.38,25.61,80.26,0.01,1.17,0.000000,459.54,
05/11/2014 12:40:00,1091.91,27.16,78.48,0.26,1.05,0.000000,410.42,
05/11/2014 13:40:00,1118.20,28.82,72.93,0.09,0.94,0.000000,423.49,
05/11/2014 14:40:00,1066.21,30.23,64.91,-0.67,0.54,0.000000,396.48,
05/11/2014 15:40:00,939.95,32.43,62.10,-0.08,0.93,0.000000,412.13,
05/11/2014 16:40:00,749.32,33.32,54.33,-0.82,0.48,0.000000,452.14,
05/11/2014 17:40:00,509.97,34.17,50.77,-0.84,0.49,0.000000,438.62,
05/11/2014 18:40:00,244.86,34.66,47.13,-0.58,0.90,0.000000,467.94,
05/11/2014 19:40:00,51.52,35.55,45.75,-1.02,0.63,0.000000,519.86,
05/11/2014 20:40:00,0.00,34.99,49.05,-1.11,0.72,0.000000,545.70,
05/11/2014 21:40:00,0.00,33.44,51.43,-1.07,0.67,0.000000,531.76,
05/11/2014 22:40:00,0.00,26.12,74.83,-1.29,0.88,0.173000,480.24,
05/11/2014 23:40:00,0.00,25.98,84.18,0.12,1.38,0.086000,462.71,
06/11/2014 00:40:00,0.00,26.13,86.73,0.12,1.29,0.000000,467.63,
06/11/2014 01:40:00,0.00,25.92,80.60,0.07,1.37,0.000000,473.07,
06/11/2014 02:40:00,0.00,24.84,77.78,-1.03,0.91,0.000000,467.82,
06/11/2014 03:40:00,0.00,24.81,83.23,-0.99,0.78,0.000000,457.35,
06/11/2014 04:40:00,0.00,25.43,81.72,-0.80,0.74,0.000000,454.40,
06/11/2014 05:40:00,0.00,25.73,80.96,-0.79,0.68,0.000000,452.23,
06/11/2014 06:40:00,0.00,25.80,82.15,0.11,1.13,0.000000,454.88,
06/11/2014 07:40:00,102.73,25.31,82.96,-0.04,1.10,0.000000,454.97,
06/11/2014 08:40:00,334.53,24.46,86.76,0.05,0.99,0.000000,445.85,
06/11/2014 09:40:00,593.81,23.91,86.30,-0.70,0.58,0.000000,457.54,
06/11/2014 10:40:00,818.92,24.13,86.07,-0.60,0.57,0.000000,458.11,
06/11/2014 11:40:00,989.60,25.42,87.71,-0.58,0.44,0.000000,458.02,
06/11/2014 12:40:00,1092.10,27.69,82.76,-0.77,0.26,0.000000,421.03,
06/11/2014 13:40:00,1118.43,29.93,76.60,-0.55,0.65,0.000000,410.68,
06/11/2014 14:40:00,1066.56,30.88,71.58,-0.59,0.66,0.000000,401.76,
06/11/2014 15:40:00,940.49,31.23,64.81,-0.00,0.90,0.000000,417.17,
06/11/2014 16:40:00,750.11,32.87,62.28,-0.78,0.45,0.000000,417.50,
06/11/2014 17:40:00,511.01,34.11,56.61,-0.73,0.70,0.000000,426.87,
06/11/2014 18:40:00,246.11,34.73,54.51,-0.91,0.52,0.000000,452.86,
06/11/2014 19:40:00,51.96,35.52,49.36,0.41,1.07,0.000000,507.62,
06/11/2014 20:40:00,0.00,35.03,44.15,0.13,1.28,0.000000,551.08,
06/11/2014 21:40:00,0.00,34.54,58.38,0.14,1.26,0.000000,533.84,
06/11/2014 22:40:00,0.00,32.64,55.33,0.12,1.12,0.000000,528.22,
06/11/2014 23:40:00,0.00,31.04,69.38,-0.05,1.03,0.000000,503.86,
07/11/2014 00:40:00,0.00,30.18,75.93,-0.51,0.69,0.000000,491.16,
07/11/2014 01:40:00,0.00,28.85,75.75,-0.72,0.67,0.000000,486.97,
07/11/2014 02:40:00,0.00,28.34,76.68,-0.85,0.49,0.000000,482.81,
07/11/2014 03:40:00,0.00,28.12,78.52,0.12,0.90,0.000000,482.81,
07/11/2014 04:40:00,0.00,27.69,80.26,0.14,0.89,0.000000,477.09,
07/11/2014 05:40:00,0.00,27.33,83.91,0.11,0.78,0.000000,470.34,
07/11/2014 06:40:00,0.00,26.95,86.30,0.09,0.62,0.000000,469.28,
07/11/2014 07:40:00,103.24,26.13,85.30,0.05,0.53,0.000000,468.60,
07/11/2014 08:40:00,335.16,25.90,86.78,0.02,0.45,0.000000,465.31,
07/11/2014 09:40:00,594.23,26.63,88.13,-0.08,0.37,0.000000,459.26,
07/11/2014 10:40:00,819.18,26.04,88.20,-0.08,0.36,0.000000,458.59,
07/11/2014 11:40:00,989.76,27.83,84.00,0.04,0.42,0.000000,474.13,
07/11/2014 12:40:00,1092.24,29.26,78.70,-0.52,0.05,0.000000,439.51,
07/11/2014 13:40:00,1118.63,29.91,77.90,-0.41,0.35,0.000000,417.13,
07/11/2014 14:40:00,1066.90,30.99,69.56,0.01,0.70,0.000000,408.56,
07/11/2014 15:40:00,941.04,32.86,63.03,0.09,0.90,0.000000,414.51,
07/11/2014 16:40:00,750.91,34.48,58.78,0.06,1.03,0.000000,424.93,
07/11/2014 17:40:00,512.09,35.47,49.30,0.01,1.11,0.000000,438.01,
07/11/2014 18:40:00,247.41,36.22,43.83,0.10,1.33,0.000000,515.47,
07/11/2014 19:40:00,52.42,36.93,39.43,0.05,1.48,0.000000,526.16,
07/11/2014 20:40:00,0.00,36.94,45.23,0.28,1.67,0.000000,556.27,
07/11/2014 21:40:00,0.00,35.23,51.81,-1.36,0.84,0.000000,548.86,
07/11/2014 22:40:00,0.00,34.38,58.36,-1.20,0.70,0.000000,534.47,
07/11/2014 23:40:00,0.00,32.37,72.26,-0.80,0.73,0.000000,504.98,
08/11/2014 00:40:00,0.00,31.55,74.18,-0.82,0.50,0.000000,499.00,
08/11/2014 01:40:00,0.00,30.08,74.91,-0.84,0.55,0.000000,493.47,
08/11/2014 02:40:00,0.00,29.43,76.95,0.02,1.05,0.000000,489.27,
08/11/2014 03:40:00,0.00,28.93,78.26,-0.02,1.15,0.000000,483.70,
08/11/2014 04:40:00,0.00,28.65,80.48,-1.10,0.47,0.000000,479.84,
08/11/2014 05:40:00,0.00,28.33,82.16,-0.94,0.65,0.000000,476.30,
08/11/2014 06:40:00,0.00,27.66,83.21,-0.03,0.89,0.000000,476.01,
08/11/2014 07:40:00,103.70,27.38,85.13,0.02,0.71,0.000000,468.01,
08/11/2014 08:40:00,335.70,26.99,87.91,-0.58,0.37,0.000000,459.16,
08/11/2014 09:40:00,594.57,27.15,89.76,-0.06,0.80,0.000000,455.92,
08/11/2014 10:40:00,819.36,26.98,90.62,-0.55,0.72,0.000000,452.80,
08/11/2014 11:40:00,989.86,28.65,88.45,-0.03,0.83,0.000000,465.40,
08/11/2014 12:40:00,1092.33,29.59,78.50,0.05,0.83,0.000000,446.19,
08/11/2014 13:40:00,1118.80,29.64,72.10,-0.02,0.82,0.000000,419.97,
08/11/2014 14:40:00,1067.23,32.67,58.58,0.11,0.79,0.000000,420.81,
08/11/2014 15:40:00,941.59,33.10,55.80,0.04,0.84,0.000000,418.50,
08/11/2014 16:40:00,751.73,32.79,56.78,0.16,0.94,0.000000,423.93,
08/11/2014 17:40:00,513.19,34.03,50.41,0.18,1.18,0.000000,433.02,
08/11/2014 18:40:00,248.75,34.60,45.61,0.17,1.30,0.000000,464.28,
08/11/2014 19:40:00,52.89,35.70,43.48,-0.78,1.14,0.000000,519.40,
08/11/2014 20:40:00,0.00,36.27,46.43,-0.95,0.73,0.000000,558.71,
08/11/2014 21:40:00,0.00,32.02,61.36,-1.13,0.84,0.000000,518.59,
08/11/2014 22:40:00,0.00,31.15,62.23,-1.36,0.99,0.000000,513.86,
08/11/2014 23:40:00,0.00,30.79,62.63,-1.60,1.04,0.000000,509.26,
09/11/2014 00:40:00,0.00,30.09,65.43,-1.63,1.26,0.000000,498.70,
09/11/2014 01:40:00,0.00,29.49,70.95,-1.75,0.88,0.000000,489.27,
09/11/2014 02:40:00,0.00,29.19,73.58,-1.35,1.08,0.000000,485.48,
09/11/2014 03:40:00,0.00,27.89,72.93,-0.01,1.41,0.000000,486.08,
09/11/2014 04:40:00,0.00,26.79,74.78,-0.82,0.79,0.000000,487.17,
09/11/2014 05:40:00,0.00,26.45,76.07,-0.74,0.49,0.000000,481.12,
09/11/2014 06:40:00,0.00,26.10,77.28,-0.60,0.40,0.000000,477.77,
09/11/2014 07:40:00,104.10,25.68,81.51,-0.57,0.34,0.000000,474.05,
09/11/2014 08:40:00,336.16,25.35,83.02,-0.53,0.28,0.000000,473.17,
09/11/2014 09:40:00,594.83,25.31,83.46,-0.48,0.27,0.000000,471.90,
09/11/2014 10:40:00,819.47,25.36,82.62,-0.31,0.35,0.000000,471.90,
09/11/2014 11:40:00,989.89,28.07,80.72,0.00,0.49,0.000000,473.00,
09/11/2014 12:40:00,1092.38,30.41,76.72,-0.35,0.35,0.000000,442.46,
09/11/2014 13:40:00,1118.94,30.40,70.90,-0.41,0.45,0.000000,427.31,
09/11/2014 14:40:00,1067.55,32.45,65.28,-0.50,0.53,0.000000,416.51,
09/11/2014 15:40:00,942.15,33.76,59.25,-0.59,0.62,0.000000,420.50,
09/11/2014 16:40:00,752.57,33.63,50.65,-0.88,0.57,0.000000,427.79,
09/11/2014 17:40:00,514.33,35.58,45.40,-0.94,0.57,0.000000,439.22,
09/11/2014 18:40:00,250.13,36.48,42.08,-1.04,0.59,0.000000,468.54,
09/11/2014 19:40:00,53.37,36.07,51.97,-0.95,0.72,0.000000,516.88,
09/11/2014 20:40:00,0.00,34.47,52.20,-1.09,0.78,0.000000,542.12,
09/11/2014 21:40:00,0.00,32.89,57.95,-1.37,0.98,0.000000,532.17,
09/11/2014 22:40:00,0.00,31.99,63.71,-1.54,1.25,0.000000,520.14,
09/11/2014 23:40:00,0.00,30.91,69.85,0.38,2.03,0.000000,504.98,
10/11/2014 00:40:00,0.00,30.21,74.06,0.25,2.07,0.000000,499.10,
10/11/2014 01:40:00,0.00,29.66,77.17,0.26,2.00,0.000000,493.17,
10/11/2014 02:40:00,0.00,29.18,80.11,0.27,1.90,0.000000,488.07,
10/11/2014 03:40:00,0.00,28.81,82.05,0.26,1.74,0.000000,482.81,
10/11/2014 04:40:00,0.00,28.40,84.28,0.21,1.53,0.000000,480.14,
10/11/2014 05:40:00,0.00,27.95,84.93,0.22,1.23,0.000000,476.99,
10/11/2014 06:40:00,0.00,27.24,86.11,0.06,1.00,0.000000,473.85,
10/11/2014 07:40:00,104.45,26.48,86.10,-0.72,0.42,0.000000,476.89,
10/11/2014 08:40:00,336.54,26.83,86.88,-0.05,0.66,0.000000,473.17,
10/11/2014 09:40:00,595.01,26.33,84.50,-0.33,0.45,0.000000,473.56,
10/11/2014 10:40:00,819.50,25.87,85.70,-0.32,0.34,0.000000,467.92,
10/11/2014 11:40:00,989.86,28.08,85.10,0.02,0.46,0.000000,471.56,
10/11/2014 12:40:00,1092.37,29.80,82.76,-0.18,0.44,0.000000,439.80,
10/11/2014 13:40:00,1119.06,31.51,69.53,-0.01,0.66,0.000000,425.69,
10/11/2014 14:40:00,1067.86,32.23,59.68,-0.00,0.84,0.000000,420.58,
10/11/2014 15:40:00,942.71,33.47,57.85,-0.54,0.78,0.000000,468.99,
10/11/2014 16:40:00,753.43,34.02,55.66,-0.77,0.56,0.000000,469.00,
10/11/2014 17:40:00,515.50,35.54,54.41,-0.91,0.55,0.000000,433.70,
10/11/2014 18:40:00,251.54,35.38,49.40,-0.93,0.59,0.000000,474.99,
10/11/2014 19:40:00,53.86,33.67,50.63,-0.95,0.67,0.000000,534.78,
10/11/2014 20:40:00,0.00,30.91,67.53,-1.42,1.02,0.000000,498.40,
10/11/2014 21:40:00,0.00,29.04,71.78,-1.91,1.30,0.000000,488.07,
10/11/2014 22:40:00,0.00,28.52,75.47,-2.08,1.74,0.000000,471.22,
10/11/2014 23:40:00,0.00,27.10,76.55,-2.31,1.69,0.000000,465.40,
11/11/2014 00:40:00,0.00,26.81,76.90,-2.44,1.47,0.000000,465.11,
11/11/2014 01:40:00,0.00,26.86,79.15,-2.07,1.29,0.000000,467.82,
11/11/2014 02:40:00,0.00,26.75,76.80,0.20,2.05,0.000000,469.18,
11/11/2014 03:40:00,0.00,26.57,75.85,0.14,1.60,0.000000,466.85,
11/11/2014 04:40:00,0.00,26.53,76.98,0.13,1.25,0.000000,463.76,
11/11/2014 05:40:00,0.00,25.32,82.13,0.10,1.01,0.000000,451.47,
11/11/2014 06:40:00,0.00,24.67,79.58,-0.93,0.26,0.000000,460.41,
11/11/2014 07:40:00,104.75,24.92,77.98,-0.78,0.53,0.000000,466.27,
11/11/2014 08:40:00,336.84,24.98,78.05,-0.85,0.32,0.000000,465.40,
11/11/2014 09:40:00,595.11,24.90,77.02,-0.02,0.85,0.000000,468.21,
11/11/2014 10:40:00,819.47,24.62,80.33,-0.05,0.82,0.000000,455.35,
11/11/2014 11:40:00,989.78,26.70,81.65,0.04,0.80,0.000000,463.49,
11/11/2014 12:40:00,1092.33,28.79,75.43,-0.65,0.55,0.000000,440.33,
11/11/2014 13:40:00,1119.14,30.43,74.68,-0.11,0.90,0.000000,421.78,
11/11/2014 14:40:00,1068.15,30.84,69.43,0.07,0.94,0.000000,412.03,
11/11/2014 15:40:00,943.28,32.13,62.52,-0.84,0.52,0.000000,413.93,
11/11/2014 16:40:00,754.31,33.46,58.61,-0.78,0.62,0.000000,423.09,
11/11/2014 17:40:00,516.70,34.41,47.90,-0.85,0.69,0.000000,435.48,
11/11/2014 18:40:00,252.99,35.78,42.26,-0.75,0.67,0.000000,474.48,
11/11/2014 19:40:00,54.37,36.08,41.55,-0.73,0.61,0.000000,526.70,
11/11/2014 20:40:00,0.00,33.63,63.88,-0.67,0.72,0.000000,523.03,
11/11/2014 21:40:00,0.00,30.74,70.05,-1.00,0.52,0.000000,500.32,
11/11/2014 22:40:00,0.00,29.09,73.43,0.22,1.27,0.000000,484.49,
11/11/2014 23:40:00,0.00,28.98,71.83,0.27,1.58,0.000000,481.42,
12/11/2014 00:40:00,0.00,28.30,68.03,0.85,1.66,0.000000,478.56,
12/11/2014 01:40:00,0.00,28.15,69.38,0.15,1.69,0.000000,475.62,
12/11/2014 02:40:00,0.00,27.24,75.85,0.11,1.45,0.000000,468.60,
12/11/2014 03:40:00,0.00,27.33,75.43,0.14,1.11,0.000000,471.22,
12/11/2014 04:40:00,0.00,26.66,74.40,0.10,0.98,0.000000,477.09,
12/11/2014 05:40:00,0.00,26.67,80.02,0.05,0.85,0.000000,476.11,
12/11/2014 06:40:00,0.00,26.84,82.30,0.07,0.78,0.000000,477.38,
12/11/2014 07:40:00,104.99,27.07,82.43,0.02,0.74,0.000000,476.20,
12/11/2014 08:40:00,337.06,27.39,83.08,-0.02,0.66,0.000000,470.73,
