ISOTime,FLOW,SAL,TEMP,TRACER_1,AGE,SS1,OXY,DIC,PH,CH4,SIL,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN,GRN_IN,GRN_IP,DIA,DIA_IN,DIA_IP,CRY,CRY_IN,CRY_IP,ZOO
25/11/2016 00:00:00,0,0,26.72,0,0,0,235.06,1600,7.58,0.001,0.02,0.73,0.36,0.36,0.04,203.95,50.99,25.49,6.37,-0.01,0,8.35,1.26,0.08,4.18,0.63,0.04,10.44,1.58,0.1,0
26/11/2016 00:00:00,0.01,0,26.73,0,0,0,233.64,1600,7.59,0.001,0.02,0.74,0.36,0.35,0.04,201.93,50.48,25.24,6.31,-0.01,0,8.45,1.27,0.08,4.22,0.64,0.04,10.56,1.59,0.1,0
27/11/2016 00:00:00,0,0,26.75,0,0,0,232.22,1600,7.6,0.001,0.02,0.76,0.36,0.34,0.03,199.9,49.98,24.99,6.25,-0.01,0,8.54,1.29,0.08,4.27,0.64,0.04,10.68,1.61,0.1,0
28/11/2016 00:00:00,0.01,0,26.76,0,0,0,230.8,1600,7.61,0.001,0.02,0.77,0.36,0.34,0.03,197.88,49.47,24.73,6.18,0,0,8.64,1.3,0.08,4.32,0.65,0.04,10.8,1.63,0.1,0
29/11/2016 00:00:00,0,0,26.78,0,0,0,229.39,1600,7.62,0.001,0.02,0.78,0.36,0.33,0.03,195.85,48.96,24.48,6.12,0,0,8.74,1.32,0.08,4.37,0.66,0.04,10.92,1.65,0.1,0
30/11/2016 00:00:00,0,0,26.79,0,0,0,227.97,1600,7.63,0.001,0.02,0.79,0.36,0.32,0.03,193.83,48.46,24.23,6.06,0,0,8.83,1.33,0.08,4.42,0.67,0.04,11.04,1.67,0.1,0
01/12/2016 00:00:00,0,0,26.8,0,0,0,226.55,1600,7.63,0.001,0.02,0.8,0.36,0.32,0.03,191.8,47.95,23.98,5.99,0,0,8.93,1.35,0.08,4.47,0.67,0.04,11.16,1.68,0.11,0
02/12/2016 00:00:00,0,0,26.82,0,0,0,225.13,1600,7.64,0.001,0.02,0.81,0.36,0.31,0.03,189.78,47.44,23.72,5.93,0,0,9.03,1.36,0.09,4.51,0.68,0.04,11.28,1.7,0.11,0
03/12/2016 00:00:00,0,0,26.83,0,0,0,223.72,1600,7.65,0.001,0.02,0.82,0.36,0.3,0.03,187.76,46.94,23.47,5.87,0.01,0,9.12,1.38,0.09,4.56,0.69,0.04,11.4,1.72,0.11,0
04/12/2016 00:00:00,0,0,26.85,0,0,0,222.3,1600,7.66,0.001,0.02,0.83,0.36,0.29,0.03,185.73,46.43,23.22,5.8,0.01,0,9.22,1.39,0.09,4.61,0.7,0.04,11.53,1.74,0.11,0
05/12/2016 00:00:00,0,0,26.86,0,0,0,220.88,1600,7.67,0.001,0.02,0.84,0.36,0.29,0.03,183.71,45.93,22.96,5.74,0.01,0,9.32,1.41,0.09,4.66,0.7,0.04,11.65,1.76,0.11,0
06/12/2016 00:00:00,0,0,26.88,0,0,0,219.46,1600,7.67,0.001,0.02,0.85,0.36,0.28,0.03,181.68,45.42,22.71,5.68,0.01,0,9.41,1.42,0.09,4.71,0.71,0.04,11.77,1.78,0.11,0
07/12/2016 00:00:00,0,0,26.89,0,0,0,218.05,1600,7.68,0.001,0.02,0.86,0.36,0.27,0.03,179.66,44.91,22.46,5.61,0.01,0,9.51,1.44,0.09,4.75,0.72,0.04,11.89,1.79,0.11,0
08/12/2016 00:00:00,0,0,26.9,0,0,0,216.63,1600,7.69,0.001,0.02,0.87,0.36,0.27,0.03,177.63,44.41,22.2,5.55,0.01,0,9.61,1.45,0.09,4.8,0.73,0.05,12.01,1.81,0.11,0
09/12/2016 00:00:00,0,0,26.92,0,0,0,215.21,1600,7.7,0.001,0.02,0.88,0.36,0.26,0.03,175.61,43.9,21.95,5.49,0.02,0,9.7,1.46,0.09,4.85,0.73,0.05,12.13,1.83,0.11,0
10/12/2016 00:00:00,0,0,26.93,0,0,0,213.79,1600,7.71,0.001,0.02,0.89,0.36,0.25,0.03,173.58,43.4,21.7,5.42,0.02,0,9.8,1.48,0.09,4.9,0.74,0.05,12.25,1.85,0.12,0
11/12/2016 00:00:00,0,0,26.95,0,0,0,212.38,1600,7.72,0.001,0.02,0.9,0.36,0.25,0.02,171.56,42.89,21.44,5.36,0.02,0.01,9.9,1.49,0.09,4.95,0.75,0.05,12.37,1.87,0.12,0
12/12/2016 00:00:00,0,0,26.96,0,0,0,210.96,1600,7.72,0.001,0.02,0.91,0.36,0.24,0.02,169.53,42.38,21.19,5.3,0.02,0.01,9.99,1.51,0.09,5,0.75,0.05,12.49,1.89,0.12,0
13/12/2016 00:00:00,0,0,26.98,0,0,0,209.54,1600,7.73,0.001,0.02,0.92,0.36,0.23,0.02,167.51,41.88,20.94,5.23,0.02,0.01,10.09,1.52,0.1,5.04,0.76,0.05,12.61,1.9,0.12,0
14/12/2016 00:00:00,0,0,26.99,0,0,0,208.13,1600,7.74,0.001,0.02,0.93,0.36,0.23,0.02,165.49,41.37,20.69,5.17,0.03,0.01,10.19,1.54,0.1,5.09,0.77,0.05,12.73,1.92,0.12,0
15/12/2016 00:00:00,0,0,27,0,0,0,209.23,1600,7.73,0.001,0.02,0.98,0.36,0.23,0.02,163.71,40.93,20.46,5.12,0.03,0.01,10.07,1.52,0.09,5.03,0.76,0.05,12.58,1.9,0.12,0
16/12/2016 00:00:00,0,0,27.01,0,0,0,210.33,1600,7.73,0.001,0.02,1.03,0.36,0.23,0.02,161.93,40.48,20.24,5.06,0.03,0.01,9.94,1.5,0.09,4.97,0.75,0.05,12.43,1.88,0.12,0
17/12/2016 00:00:00,0,0,27.02,0,0,0,211.44,1600,7.72,0.001,0.02,1.07,0.36,0.23,0.02,160.15,40.04,20.02,5,0.03,0.01,9.82,1.48,0.09,4.91,0.74,0.05,12.28,1.85,0.12,0
18/12/2016 00:00:00,0,0,27.03,0,0,0,212.54,1600,7.71,0.001,0.02,1.12,0.36,0.23,0.02,158.37,39.59,19.8,4.95,0.03,0.01,9.7,1.46,0.09,4.85,0.73,0.05,12.13,1.83,0.11,0
19/12/2016 00:00:00,0,0,27.04,0,0,0,213.65,1600,7.71,0.001,0.02,1.17,0.36,0.23,0.02,156.59,39.15,19.57,4.89,0.03,0.01,9.58,1.45,0.09,4.79,0.72,0.05,11.97,1.81,0.11,0
20/12/2016 00:00:00,0.64,0,27.05,0,0,0,214.75,1600,7.7,0.001,0.02,1.22,0.36,0.23,0.02,154.81,38.7,19.35,4.84,0.03,0.01,9.46,1.43,0.09,4.73,0.71,0.04,11.82,1.78,0.11,0
21/12/2016 00:00:00,5.61,0,27.06,0,0,0,215.86,1600,7.69,0.001,0.02,1.27,0.36,0.23,0.02,153.03,38.26,19.13,4.78,0.03,0.01,9.34,1.41,0.09,4.67,0.7,0.04,11.67,1.76,0.11,0
22/12/2016 00:00:00,10.08,0,27.06,0,0,0,216.96,1600,7.69,0.001,0.02,1.32,0.36,0.24,0.02,151.25,37.81,18.91,4.73,0.03,0.01,9.22,1.39,0.09,4.61,0.7,0.04,11.52,1.74,0.11,0
23/12/2016 00:00:00,2.18,0,27.07,0,0,0,218.07,1600,7.68,0.001,0.02,1.36,0.36,0.24,0.02,149.47,37.37,18.68,4.67,0.03,0.01,9.09,1.37,0.09,4.55,0.69,0.04,11.37,1.72,0.11,0
24/12/2016 00:00:00,0.88,0,27.08,0,0,0,219.17,1600,7.67,0.001,0.02,1.41,0.36,0.24,0.02,147.69,36.92,18.46,4.62,0.04,0.01,8.97,1.35,0.08,4.49,0.68,0.04,11.22,1.69,0.11,0
25/12/2016 00:00:00,1.18,0,27.09,0,0,0,220.28,1600,7.67,0.001,0.02,1.46,0.36,0.24,0.02,145.91,36.48,18.24,4.56,0.04,0.01,8.85,1.34,0.08,4.43,0.67,0.04,11.06,1.67,0.1,0
26/12/2016 00:00:00,0.69,0,27.1,0,0,0,221.38,1600,7.66,0.001,0.02,1.51,0.36,0.24,0.02,144.13,36.03,18.02,4.5,0.04,0.01,8.73,1.32,0.08,4.36,0.66,0.04,10.91,1.65,0.1,0
27/12/2016 00:00:00,0.75,0,27.11,0,0,0,222.49,1600,7.65,0.001,0.02,1.56,0.36,0.24,0.02,142.35,35.59,17.79,4.45,0.04,0.01,8.61,1.3,0.08,4.3,0.65,0.04,10.76,1.62,0.1,0
28/12/2016 00:00:00,3.84,0,27.12,0,0,0,223.59,1600,7.64,0.001,0.02,1.61,0.36,0.24,0.02,140.57,35.14,17.57,4.39,0.04,0.01,8.49,1.28,0.08,4.24,0.64,0.04,10.61,1.6,0.1,0
29/12/2016 00:00:00,1.45,0,27.13,0,0,0,224.7,1600,7.64,0.001,0.02,1.66,0.36,0.24,0.02,138.79,34.7,17.35,4.34,0.04,0.01,8.37,1.26,0.08,4.18,0.63,0.04,10.46,1.58,0.1,0
30/12/2016 00:00:00,14.84,0,27.14,0,0,0,225.8,1600,7.63,0.001,0.02,1.7,0.36,0.24,0.02,137.01,34.25,17.13,4.28,0.04,0.01,8.24,1.24,0.08,4.12,0.62,0.04,10.3,1.56,0.1,0
31/12/2016 00:00:00,3.49,0,27.15,0,0,0,226.91,1600,7.62,0.001,0.02,1.75,0.36,0.25,0.02,135.23,33.81,16.9,4.23,0.04,0.01,8.12,1.23,0.08,4.06,0.61,0.04,10.15,1.53,0.1,0
01/01/2017 00:00:00,2,0,27.16,0,0,0,228.01,1600,7.62,0.001,0.02,1.8,0.36,0.25,0.02,133.45,33.36,16.68,4.17,0.04,0.01,8,1.21,0.08,4,0.6,0.04,10,1.51,0.09,0
02/01/2017 00:00:00,17.34,0,27.17,0,0,0,229.12,1600,7.61,0.001,0.02,1.85,0.36,0.25,0.02,131.67,32.92,16.46,4.11,0.04,0.01,7.88,1.19,0.07,3.94,0.59,0.04,9.85,1.49,0.09,0
03/01/2017 00:00:00,2.59,0,27.18,0,0,0,230.22,1600,7.6,0.001,0.02,1.9,0.36,0.25,0.02,129.89,32.47,16.24,4.06,0.04,0.01,7.76,1.17,0.07,3.88,0.59,0.04,9.7,1.46,0.09,0
04/01/2017 00:00:00,4.02,0,27.18,0,0,0,231.33,1600,7.6,0.001,0.02,1.95,0.36,0.25,0.03,128.11,32.03,16.01,4,0.05,0.01,7.64,1.15,0.07,3.82,0.58,0.04,9.55,1.44,0.09,0
05/01/2017 00:00:00,2.65,0,27.19,0,0,0,232.43,1600,7.59,0.001,0.02,1.99,0.36,0.25,0.03,126.33,31.58,15.79,3.95,0.05,0.01,7.52,1.13,0.07,3.76,0.57,0.04,9.39,1.42,0.09,0
06/01/2017 00:00:00,2.25,0,27.2,0,0,0,233.54,1600,7.58,0.001,0.02,2.04,0.36,0.25,0.03,124.56,31.14,15.57,3.89,0.05,0.01,7.39,1.12,0.07,3.7,0.56,0.03,9.24,1.4,0.09,0
07/01/2017 00:00:00,1.8,0,27.21,0,0,0,234.64,1600,7.58,0.001,0.02,2.09,0.36,0.25,0.03,122.78,30.69,15.35,3.84,0.05,0.01,7.27,1.1,0.07,3.64,0.55,0.03,9.09,1.37,0.09,0
08/01/2017 00:00:00,1.64,0,27.22,0,0,0,235.75,1600,7.57,0.001,0.02,2.14,0.36,0.25,0.03,121,30.25,15.12,3.78,0.05,0.01,7.15,1.08,0.07,3.58,0.54,0.03,8.94,1.35,0.08,0
09/01/2017 00:00:00,1.43,0,27.23,0,0,0,236.85,1600,7.56,0.001,0.02,2.19,0.36,0.26,0.03,119.22,29.8,14.9,3.73,0.05,0.01,7.03,1.06,0.07,3.51,0.53,0.03,8.79,1.33,0.08,0
10/01/2017 00:00:00,1.27,0,27.24,0,0,0,237.96,1600,7.56,0.001,0.02,2.24,0.36,0.26,0.03,117.44,29.36,14.68,3.67,0.05,0.01,6.91,1.04,0.07,3.45,0.52,0.03,8.64,1.3,0.08,0
11/01/2017 00:00:00,1.13,0,27.25,0,0,0,239.06,1600,7.55,0.001,0.02,2.29,0.36,0.26,0.03,115.66,28.91,14.46,3.61,0.05,0.01,6.79,1.02,0.06,3.39,0.51,0.03,8.48,1.28,0.08,0
12/01/2017 00:00:00,1.01,0,27.29,0,0,0,237.09,1600,7.53,0.001,0.02,2.27,0.36,0.26,0.03,115.77,28.94,14.47,3.62,0.05,0.01,6.7,1.01,0.06,3.35,0.51,0.03,8.37,1.26,0.08,0
13/01/2017 00:00:00,0.9,0,27.32,0,0,0,235.12,1600,7.51,0.001,0.02,2.25,0.36,0.26,0.03,115.88,28.97,14.48,3.62,0.05,0.01,6.61,1,0.06,3.31,0.5,0.03,8.26,1.25,0.08,0
14/01/2017 00:00:00,0.81,0,27.36,0,0,0,233.15,1600,7.49,0.001,0.02,2.23,0.36,0.26,0.03,115.99,29,14.5,3.62,0.05,0.01,6.52,0.98,0.06,3.26,0.49,0.03,8.15,1.23,0.08,0
15/01/2017 00:00:00,0.74,0,27.4,0,0,0,231.17,1600,7.47,0.001,0.02,2.22,0.36,0.26,0.03,116.1,29.02,14.51,3.63,0.04,0.01,6.44,0.97,0.06,3.22,0.49,0.03,8.04,1.21,0.08,0
16/01/2017 00:00:00,0.68,0,27.43,0,0,0,229.2,1600,7.45,0.001,0.02,2.2,0.36,0.26,0.03,116.21,29.05,14.53,3.63,0.04,0.01,6.35,0.96,0.06,3.17,0.48,0.03,7.93,1.2,0.07,0
17/01/2017 00:00:00,0.62,0,27.47,0,0,0,227.23,1600,7.43,0.001,0.02,2.18,0.36,0.26,0.03,116.32,29.08,14.54,3.63,0.04,0.01,6.26,0.94,0.06,3.13,0.47,0.03,7.82,1.18,0.07,0
18/01/2017 00:00:00,0.58,0,27.51,0,0,0,225.26,1600,7.41,0.001,0.02,2.17,0.36,0.26,0.03,116.43,29.11,14.55,3.64,0.04,0.01,6.17,0.93,0.06,3.09,0.47,0.03,7.71,1.16,0.07,0
19/01/2017 00:00:00,0.54,0,27.55,0,0,0,223.29,1600,7.39,0.001,0.02,2.15,0.36,0.26,0.03,116.54,29.13,14.57,3.64,0.04,0.01,6.08,0.92,0.06,3.04,0.46,0.03,7.61,1.15,0.07,0
20/01/2017 00:00:00,0.51,0,27.58,0,0,0,221.31,1600,7.37,0.001,0.02,2.13,0.36,0.26,0.03,116.65,29.16,14.58,3.65,0.04,0.01,6,0.91,0.06,3,0.45,0.03,7.5,1.13,0.07,0
21/01/2017 00:00:00,2.87,0,27.62,0,0,0,219.34,1600,7.35,0.001,0.02,2.11,0.36,0.26,0.03,116.76,29.19,14.6,3.65,0.03,0.01,5.91,0.89,0.06,2.95,0.45,0.03,7.39,1.11,0.07,0
22/01/2017 00:00:00,0.83,0,27.66,0,0,0,217.37,1600,7.33,0.001,0.02,2.1,0.36,0.26,0.03,116.87,29.22,14.61,3.65,0.03,0.01,5.82,0.88,0.05,2.91,0.44,0.03,7.28,1.1,0.07,0
23/01/2017 00:00:00,2.32,0,27.69,0,0,0,215.4,1600,7.31,0.001,0.02,2.08,0.36,0.26,0.03,116.98,29.25,14.62,3.66,0.03,0.01,5.73,0.87,0.05,2.87,0.43,0.03,7.17,1.08,0.07,0
24/01/2017 00:00:00,4.69,0,27.73,0,0,0,213.43,1600,7.29,0.001,0.02,2.06,0.36,0.26,0.03,117.09,29.27,14.64,3.66,0.03,0.01,5.65,0.85,0.05,2.82,0.43,0.03,7.06,1.07,0.07,0
25/01/2017 00:00:00,2.25,0,27.77,0,0,0,211.45,1600,7.27,0.001,0.02,2.04,0.36,0.26,0.03,117.2,29.3,14.65,3.66,0.03,0.01,5.56,0.84,0.05,2.78,0.42,0.03,6.95,1.05,0.07,0
26/01/2017 00:00:00,5.07,0,27.8,0,0,0,209.48,1600,7.24,0.001,0.02,2.03,0.36,0.26,0.03,117.31,29.33,14.66,3.67,0.02,0.01,5.47,0.83,0.05,2.73,0.41,0.03,6.84,1.03,0.06,0
27/01/2017 00:00:00,1.66,0,27.84,0,0,0,207.51,1600,7.22,0.001,0.02,2.01,0.36,0.26,0.03,117.42,29.36,14.68,3.67,0.02,0.01,5.38,0.81,0.05,2.69,0.41,0.03,6.73,1.02,0.06,0
28/01/2017 00:00:00,1.44,0,27.88,0,0,0,205.54,1600,7.2,0.001,0.02,1.99,0.36,0.26,0.03,117.53,29.38,14.69,3.67,0.02,0.01,5.29,0.8,0.05,2.65,0.4,0.02,6.62,1,0.06,0
29/01/2017 00:00:00,1.94,0,27.91,0,0,0,203.57,1600,7.18,0.001,0.02,1.98,0.36,0.26,0.03,117.64,29.41,14.71,3.68,0.02,0,5.21,0.79,0.05,2.6,0.39,0.02,6.51,0.98,0.06,0
30/01/2017 00:00:00,1.45,0,27.95,0,0,0,201.59,1600,7.16,0.001,0.02,1.96,0.36,0.26,0.03,117.75,29.44,14.72,3.68,0.02,0,5.12,0.77,0.05,2.56,0.39,0.02,6.4,0.97,0.06,0
31/01/2017 00:00:00,1.13,0,27.99,0,0,0,199.62,1600,7.14,0.001,0.02,1.94,0.36,0.26,0.03,117.86,29.47,14.73,3.68,0.02,0,5.03,0.76,0.05,2.52,0.38,0.02,6.29,0.95,0.06,0
01/02/2017 00:00:00,1.06,0,28.02,0,0,0,197.65,1600,7.12,0.001,0.02,1.92,0.36,0.26,0.03,117.97,29.49,14.75,3.69,0.01,0,4.94,0.75,0.05,2.47,0.37,0.02,6.18,0.93,0.06,0
02/02/2017 00:00:00,0.95,0,28.06,0,0,0,195.68,1600,7.1,0.001,0.02,1.91,0.36,0.26,0.03,118.08,29.52,14.76,3.69,0.01,0,4.85,0.73,0.05,2.43,0.37,0.02,6.07,0.92,0.06,0
03/02/2017 00:00:00,3.53,0,28.1,0,0,0,193.71,1600,7.08,0.001,0.02,1.89,0.36,0.26,0.03,118.2,29.55,14.77,3.69,0.01,0,4.77,0.72,0.04,2.38,0.36,0.02,5.96,0.9,0.06,0
04/02/2017 00:00:00,1.87,0,28.14,0,0,0,191.73,1600,7.06,0.001,0.02,1.87,0.36,0.26,0.03,118.31,29.58,14.79,3.7,0.01,0,4.68,0.71,0.04,2.34,0.35,0.02,5.85,0.88,0.06,0
05/02/2017 00:00:00,47.09,0,28.17,0,0,0,189.76,1600,7.04,0.001,0.02,1.85,0.36,0.26,0.03,118.42,29.6,14.8,3.7,0.01,0,4.59,0.69,0.04,2.3,0.35,0.02,5.74,0.87,0.05,0
06/02/2017 00:00:00,21.44,0,28.21,0,0,0,187.79,1600,7.02,0.001,0.02,1.84,0.36,0.26,0.03,118.53,29.63,14.82,3.7,0.01,0,4.5,0.68,0.04,2.25,0.34,0.02,5.63,0.85,0.05,0
07/02/2017 00:00:00,12.96,0,28.25,0,0,0,185.82,1600,7,0.001,0.02,1.82,0.36,0.26,0.03,118.64,29.66,14.83,3.71,0,0,4.42,0.67,0.04,2.21,0.33,0.02,5.52,0.83,0.05,0
08/02/2017 00:00:00,12.7,0,28.28,0,0,0,183.85,1600,6.98,0.001,0.02,1.8,0.36,0.26,0.03,118.75,29.69,14.84,3.71,0,0,4.33,0.65,0.04,2.16,0.33,0.02,5.41,0.82,0.05,0
09/02/2017 00:00:00,38.97,0,28.32,0,0,0,181.88,1600,6.96,0.001,0.02,1.79,0.36,0.26,0.03,118.86,29.71,14.86,3.71,0,0,4.24,0.64,0.04,2.12,0.32,0.02,5.3,0.8,0.05,0
10/02/2017 00:00:00,16.94,0,28.28,0,0,0,182.75,1600,6.96,0.001,0.02,1.73,0.36,0.25,0.03,121.06,30.26,15.13,3.78,0.01,0,4.35,0.66,0.04,2.17,0.33,0.02,5.44,0.82,0.05,0
11/02/2017 00:00:00,7.6,0,28.24,0,0,0,183.63,1600,6.95,0.001,0.02,1.68,0.36,0.25,0.02,123.26,30.81,15.41,3.85,0.01,0,4.46,0.67,0.04,2.23,0.34,0.02,5.57,0.84,0.05,0
12/02/2017 00:00:00,10.85,0,28.19,0,0,0,184.51,1600,6.95,0.001,0.02,1.63,0.36,0.24,0.02,125.46,31.37,15.68,3.92,0.02,0,4.56,0.69,0.04,2.28,0.34,0.02,5.71,0.86,0.05,0
13/02/2017 00:00:00,19.01,0,28.15,0,0,0,185.39,1600,6.95,0.001,0.02,1.57,0.36,0.24,0.02,127.66,31.92,15.96,3.99,0.02,0.01,4.67,0.71,0.04,2.34,0.35,0.02,5.84,0.88,0.06,0
14/02/2017 00:00:00,9.05,0,28.11,0,0,0,186.27,1600,6.95,0.001,0.02,1.52,0.36,0.23,0.02,129.86,32.47,16.23,4.06,0.03,0.01,4.78,0.72,0.05,2.39,0.36,0.02,5.98,0.9,0.06,0
15/02/2017 00:00:00,5.36,0,28.07,0,0,0,187.15,1600,6.94,0.001,0.02,1.47,0.36,0.23,0.02,132.06,33.02,16.51,4.13,0.03,0.01,4.89,0.74,0.05,2.44,0.37,0.02,6.11,0.92,0.06,0
16/02/2017 00:00:00,5.07,0,28.03,0,0,0,188.03,1600,6.94,0.001,0.02,1.42,0.36,0.22,0.02,134.26,33.57,16.78,4.2,0.04,0.01,5,0.75,0.05,2.5,0.38,0.02,6.25,0.94,0.06,0
17/02/2017 00:00:00,4.36,0,27.99,0,0,0,188.91,1600,6.94,0.001,0.02,1.36,0.36,0.22,0.02,136.47,34.12,17.06,4.26,0.05,0.01,5.11,0.77,0.05,2.55,0.39,0.02,6.38,0.96,0.06,0
18/02/2017 00:00:00,3.78,0,27.94,0,0,0,189.79,1600,6.93,0.001,0.02,1.31,0.36,0.22,0.02,138.67,34.67,17.33,4.33,0.05,0.01,5.21,0.79,0.05,2.61,0.39,0.02,6.52,0.98,0.06,0
19/02/2017 00:00:00,3.28,0,27.9,0,0,0,190.67,1600,6.93,0.001,0.02,1.26,0.36,0.21,0.02,140.87,35.22,17.61,4.4,0.06,0.01,5.32,0.8,0.05,2.66,0.4,0.03,6.65,1,0.06,0
20/02/2017 00:00:00,2.84,0,27.86,0,0,0,191.55,1600,6.93,0.001,0.02,1.2,0.36,0.21,0.02,143.07,35.77,17.88,4.47,0.06,0.02,5.43,0.82,0.05,2.71,0.41,0.03,6.79,1.02,0.06,0
21/02/2017 00:00:00,2.47,0,27.82,0,0,0,192.43,1600,6.92,0.001,0.02,1.15,0.36,0.2,0.02,145.27,36.32,18.16,4.54,0.07,0.02,5.54,0.84,0.05,2.77,0.42,0.03,6.92,1.04,0.07,0
22/02/2017 00:00:00,2.15,0,27.78,0,0,0,193.31,1600,6.92,0.001,0.02,1.1,0.36,0.2,0.02,147.47,36.87,18.43,4.61,0.07,0.02,5.65,0.85,0.05,2.82,0.43,0.03,7.06,1.07,0.07,0
23/02/2017 00:00:00,1.89,0,27.73,0,0,0,194.19,1600,6.92,0.001,0.02,1.04,0.36,0.19,0.02,149.67,37.42,18.71,4.68,0.08,0.02,5.75,0.87,0.05,2.88,0.43,0.03,7.19,1.09,0.07,0
24/02/2017 00:00:00,1.68,0,27.69,0,0,0,195.07,1600,6.92,0.001,0.02,0.99,0.36,0.19,0.02,151.87,37.97,18.98,4.75,0.09,0.02,5.86,0.88,0.06,2.93,0.44,0.03,7.33,1.11,0.07,0
25/02/2017 00:00:00,1.49,0,27.65,0,0,0,195.95,1600,6.91,0.001,0.02,0.94,0.36,0.18,0.02,154.07,38.52,19.26,4.81,0.09,0.02,5.97,0.9,0.06,2.99,0.45,0.03,7.46,1.13,0.07,0
26/02/2017 00:00:00,1.31,0,27.61,0,0,0,196.83,1600,6.91,0.001,0.02,0.89,0.36,0.18,0.02,156.28,39.07,19.53,4.88,0.1,0.02,6.08,0.92,0.06,3.04,0.46,0.03,7.6,1.15,0.07,0
27/02/2017 00:00:00,1.17,0,27.57,0,0,0,197.71,1600,6.91,0.001,0.02,0.83,0.36,0.17,0.02,158.48,39.62,19.81,4.95,0.1,0.03,6.19,0.93,0.06,3.09,0.47,0.03,7.73,1.17,0.07,0
28/02/2017 00:00:00,1.05,0,27.52,0,0,0,198.59,1600,6.9,0.001,0.02,0.78,0.36,0.17,0.02,160.68,40.17,20.08,5.02,0.11,0.03,6.29,0.95,0.06,3.15,0.48,0.03,7.87,1.19,0.07,0
01/03/2017 00:00:00,0.95,0,27.48,0,0,0,199.47,1600,6.9,0.001,0.02,0.73,0.36,0.16,0.02,162.88,40.72,20.36,5.09,0.11,0.03,6.4,0.97,0.06,3.2,0.48,0.03,8,1.21,0.08,0
02/03/2017 00:00:00,0.86,0,27.44,0,0,0,200.35,1600,6.9,0.001,0.02,0.67,0.36,0.16,0.02,165.08,41.27,20.63,5.16,0.12,0.03,6.51,0.98,0.06,3.26,0.49,0.03,8.14,1.23,0.08,0
03/03/2017 00:00:00,0.79,0,27.4,0,0,0,201.23,1600,6.89,0.001,0.02,0.62,0.36,0.15,0.02,167.28,41.82,20.91,5.23,0.13,0.03,6.62,1,0.06,3.31,0.5,0.03,8.27,1.25,0.08,0
04/03/2017 00:00:00,0.74,0,27.36,0,0,0,202.11,1600,6.89,0.001,0.02,0.57,0.36,0.15,0.01,169.48,42.37,21.19,5.3,0.13,0.03,6.73,1.02,0.06,3.36,0.51,0.03,8.41,1.27,0.08,0
05/03/2017 00:00:00,0.7,0,27.32,0,0,0,202.99,1600,6.89,0.001,0.02,0.52,0.36,0.14,0.01,171.68,42.92,21.46,5.37,0.14,0.03,6.84,1.03,0.06,3.42,0.52,0.03,8.54,1.29,0.08,0
06/03/2017 00:00:00,1.02,0,27.27,0,0,0,203.87,1600,6.89,0.001,0.02,0.46,0.36,0.14,0.01,173.88,43.47,21.74,5.43,0.14,0.04,6.94,1.05,0.07,3.47,0.52,0.03,8.68,1.31,0.08,0
07/03/2017 00:00:00,6.1,0,27.23,0,0,0,204.75,1600,6.88,0.001,0.02,0.41,0.36,0.13,0.01,176.08,44.02,22.01,5.5,0.15,0.04,7.05,1.06,0.07,3.53,0.53,0.03,8.81,1.33,0.08,0
08/03/2017 00:00:00,3.93,0,27.19,0,0,0,205.63,1600,6.88,0.001,0.02,0.36,0.36,0.13,0.01,178.29,44.57,22.29,5.57,0.15,0.04,7.16,1.08,0.07,3.58,0.54,0.03,8.95,1.35,0.08,0
09/03/2017 00:00:00,1.86,0,27.2,0,0,0,205.31,1600,6.89,0.001,0.02,0.36,0.36,0.13,0.01,178.56,44.64,22.32,5.58,0.16,0.04,7.3,1.1,0.07,3.65,0.55,0.03,9.12,1.38,0.09,0
10/03/2017 00:00:00,1.63,0,27.21,0,0,0,205,1600,6.9,0.001,0.02,0.37,0.36,0.13,0.01,178.84,44.71,22.36,5.59,0.16,0.04,7.44,1.12,0.07,3.72,0.56,0.04,9.3,1.4,0.09,0
11/03/2017 00:00:00,1.43,0,27.23,0,0,0,204.69,1600,6.91,0.001,0.02,0.38,0.36,0.14,0.01,179.12,44.78,22.39,5.6,0.16,0.04,7.58,1.14,0.07,3.79,0.57,0.04,9.47,1.43,0.09,0
12/03/2017 00:00:00,4.47,0,27.24,0,0,0,204.38,1600,6.91,0.001,0.02,0.39,0.36,0.14,0.01,179.4,44.85,22.42,5.61,0.17,0.04,7.72,1.16,0.07,3.86,0.58,0.04,9.65,1.46,0.09,0
13/03/2017 00:00:00,1.95,0,27.25,0,0,0,204.06,1600,6.92,0.001,0.02,0.4,0.36,0.14,0.01,179.67,44.92,22.46,5.61,0.17,0.04,7.86,1.19,0.07,3.93,0.59,0.04,9.82,1.48,0.09,0
14/03/2017 00:00:00,1.7,0,27.26,0,0,0,203.75,1600,6.93,0.001,0.02,0.4,0.36,0.14,0.01,179.95,44.99,22.49,5.62,0.17,0.04,7.99,1.21,0.08,4,0.6,0.04,9.99,1.51,0.09,0
15/03/2017 00:00:00,4.73,0,27.28,0,0,0,203.44,1600,6.94,0.001,0.02,0.41,0.36,0.15,0.01,180.23,45.06,22.53,5.63,0.17,0.04,8.13,1.23,0.08,4.07,0.61,0.04,10.17,1.53,0.1,0
