time,Daily Levels,Spillway Height
2018-04-17 00:00:00,45.814,45.86
2018-04-18 00:00:00,45.802,45.86
2018-04-19 00:00:00,45.798,45.86
2018-04-20 00:00:00,45.802,45.86
2018-04-21 00:00:00,45.794,45.86
2018-04-22 00:00:00,45.785,45.86
2018-04-23 00:00:00,45.776,45.86
2018-04-24 00:00:00,45.769,45.86
2018-04-25 00:00:00,45.762,45.86
2018-04-26 00:00:00,45.751,45.86
2018-04-27 00:00:00,45.742,45.86
2018-04-28 00:00:00,45.736,45.86
2018-04-29 00:00:00,45.727,45.86
2018-04-30 00:00:00,45.717,45.86
2018-05-01 00:00:00,45.71,45.86
2018-05-02 00:00:00,45.702,45.86
2018-05-03 00:00:00,45.713,45.86
2018-05-04 00:00:00,45.705,45.86
2018-05-05 00:00:00,45.7,45.86
2018-05-06 00:00:00,45.69,45.86
2018-05-07 00:00:00,45.68,45.86
2018-05-08 00:00:00,45.669,45.86
2018-05-09 00:00:00,45.66,45.86
2018-05-10 00:00:00,45.651,45.86
2018-05-11 00:00:00,45.641,45.86
2018-05-12 00:00:00,45.633,45.86
2018-05-13 00:00:00,45.616,45.86
2018-05-14 00:00:00,45.599,45.86
2018-05-15 00:00:00,45.586,45.86
2018-05-16 00:00:00,45.572,45.86
2018-05-17 00:00:00,45.559,45.86
2018-05-18 00:00:00,45.547,45.86
2018-05-19 00:00:00,45.534,45.86
2018-05-20 00:00:00,45.525,45.86
2018-05-21 00:00:00,45.518,45.86
2018-05-22 00:00:00,45.511,45.86
2018-05-23 00:00:00,45.501,45.86
2018-05-24 00:00:00,45.492,45.86
2018-05-25 00:00:00,45.484,45.86
2018-05-26 00:00:00,45.478,45.86
2018-05-27 00:00:00,45.471,45.86
2018-05-28 00:00:00,45.465,45.86
2018-05-29 00:00:00,45.459,45.86
2018-05-30 00:00:00,45.451,45.86
2018-05-31 00:00:00,45.443,45.86
2018-06-01 00:00:00,45.433,45.86
2018-06-02 00:00:00,45.426,45.86
2018-06-03 00:00:00,45.419,45.86
2018-06-04 00:00:00,45.41,45.86
2018-06-05 00:00:00,45.399,45.86
2018-06-06 00:00:00,45.388,45.86
2018-06-07 00:00:00,45.379,45.86
2018-06-08 00:00:00,45.372,45.86
2018-06-09 00:00:00,45.368,45.86
2018-06-10 00:00:00,45.362,45.86
2018-06-11 00:00:00,45.356,45.86
2018-06-12 00:00:00,45.35,45.86
2018-06-13 00:00:00,45.344,45.86
2018-06-14 00:00:00,45.338,45.86
2018-06-15 00:00:00,45.332,45.86
2018-06-16 00:00:00,45.326,45.86
2018-06-17 00:00:00,45.322,45.86
2018-06-18 00:00:00,45.306,45.86
2018-06-19 00:00:00,45.293,45.86
2018-06-20 00:00:00,45.283,45.86
2018-06-21 00:00:00,45.277,45.86
2018-06-22 00:00:00,45.27,45.86
2018-06-23 00:00:00,45.26,45.86
2018-06-24 00:00:00,45.25,45.86
2018-06-25 00:00:00,45.243,45.86
2018-06-26 00:00:00,45.236,45.86
2018-06-27 00:00:00,45.23,45.86
2018-06-28 00:00:00,45.222,45.86
2018-06-29 00:00:00,45.212,45.86
2018-06-30 00:00:00,45.205,45.86
2018-07-01 00:00:00,45.199,45.86
2018-07-02 00:00:00,45.192,45.86
2018-07-03 00:00:00,45.184,45.86
2018-07-04 00:00:00,45.175,45.86
2018-07-05 00:00:00,45.166,45.86
2018-07-06 00:00:00,45.16,45.86
2018-07-07 00:00:00,45.156,45.86
2018-07-08 00:00:00,45.149,45.86
2018-07-09 00:00:00,45.138,45.86
2018-07-10 00:00:00,45.127,45.86
2018-07-11 00:00:00,45.117,45.86
2018-07-12 00:00:00,45.108,45.86
2018-07-13 00:00:00,45.099,45.86
2018-07-14 00:00:00,45.092,45.86
2018-07-15 00:00:00,45.087,45.86
2018-07-16 00:00:00,45.08,45.86
2018-07-17 00:00:00,45.073,45.86
2018-07-18 00:00:00,45.067,45.86
2018-07-19 00:00:00,45.06,45.86
2018-07-20 00:00:00,45.055,45.86
2018-07-21 00:00:00,45.047,45.86
2018-07-22 00:00:00,45.038,45.86
2018-07-23 00:00:00,45.028,45.86
2018-07-24 00:00:00,45.02,45.86
2018-07-25 00:00:00,45.012,45.86
2018-07-26 00:00:00,45.007,45.86
2018-07-27 00:00:00,44.999,45.86
2018-07-28 00:00:00,44.994,45.86
2018-07-29 00:00:00,44.988,45.86
2018-07-30 00:00:00,44.982,45.86
2018-07-31 00:00:00,44.976,45.86
2018-08-01 00:00:00,44.967,45.86
2018-08-02 00:00:00,44.96,45.86
2018-08-03 00:00:00,44.955,45.86
2018-08-04 00:00:00,44.949,45.86
2018-08-05 00:00:00,44.939,45.86
2018-08-06 00:00:00,44.933,45.86
2018-08-07 00:00:00,44.922,45.86
2018-08-08 00:00:00,44.91,45.86
2018-08-09 00:00:00,44.9,45.86
2018-08-10 00:00:00,44.89,45.86
2018-08-11 00:00:00,44.883,45.86
2018-08-12 00:00:00,44.876,45.86
2018-08-13 00:00:00,44.863,45.86
2018-08-14 00:00:00,44.849,45.86
2018-08-15 00:00:00,44.834,45.86
2018-08-16 00:00:00,44.829,45.86
2018-08-17 00:00:00,44.823,45.86
2018-08-18 00:00:00,44.815,45.86
2018-08-19 00:00:00,44.809,45.86
2018-08-20 00:00:00,44.801,45.86
2018-08-21 00:00:00,44.79,45.86
2018-08-22 00:00:00,44.781,45.86
2018-08-23 00:00:00,44.774,45.86
2018-08-24 00:00:00,44.766,45.86
2018-08-25 00:00:00,44.76,45.86
2018-08-26 00:00:00,44.752,45.86
2018-08-27 00:00:00,44.743,45.86
2018-08-28 00:00:00,44.737,45.86
2018-08-29 00:00:00,44.73,45.86
2018-08-30 00:00:00,44.722,45.86
2018-08-31 00:00:00,44.714,45.86
2018-09-01 00:00:00,44.707,45.86
2018-09-02 00:00:00,44.701,45.86
2018-09-03 00:00:00,44.695,45.86
2018-09-04 00:00:00,44.686,45.86
2018-09-05 00:00:00,44.676,45.86
2018-09-06 00:00:00,44.669,45.86
2018-09-07 00:00:00,44.66,45.86
2018-09-08 00:00:00,44.651,45.86
2018-09-09 00:00:00,44.644,45.86
2018-09-10 00:00:00,44.635,45.86
2018-09-11 00:00:00,44.625,45.86
2018-09-12 00:00:00,44.617,45.86
2018-09-13 00:00:00,44.606,45.86
2018-09-14 00:00:00,44.596,45.86
2018-09-15 00:00:00,44.589,45.86
2018-09-16 00:00:00,44.58,45.86
2018-09-17 00:00:00,44.571,45.86
2018-09-18 00:00:00,44.56,45.86
2018-09-19 00:00:00,44.551,45.86
2018-09-20 00:00:00,44.541,45.86
2018-09-21 00:00:00,44.532,45.86
2018-09-22 00:00:00,44.521,45.86
2018-09-23 00:00:00,44.511,45.86
2018-09-24 00:00:00,44.501,45.86
2018-09-25 00:00:00,44.493,45.86
2018-09-26 00:00:00,44.486,45.86
2018-09-27 00:00:00,44.475,45.86
2018-09-28 00:00:00,44.467,45.86
2018-09-29 00:00:00,44.457,45.86
2018-09-30 00:00:00,44.444,45.86
2018-10-01 00:00:00,44.431,45.86
2018-10-02 00:00:00,44.42,45.86
2018-10-03 00:00:00,44.408,45.86
2018-10-04 00:00:00,44.399,45.86
2018-10-05 00:00:00,44.391,45.86
2018-10-06 00:00:00,44.383,45.86
2018-10-07 00:00:00,44.374,45.86
2018-10-08 00:00:00,44.365,45.86
2018-10-09 00:00:00,44.354,45.86
2018-10-10 00:00:00,44.344,45.86
2018-10-11 00:00:00,44.335,45.86
2018-10-12 00:00:00,44.326,45.86
2018-10-13 00:00:00,44.315,45.86
2018-10-14 00:00:00,44.308,45.86
2018-10-15 00:00:00,44.299,45.86
2018-10-16 00:00:00,44.292,45.86
2018-10-17 00:00:00,44.289,45.86
2018-10-18 00:00:00,44.282,45.86
2018-10-19 00:00:00,44.276,45.86
2018-10-20 00:00:00,44.269,45.86
2018-10-21 00:00:00,44.264,45.86
2018-10-22 00:00:00,44.257,45.86
2018-10-23 00:00:00,44.247,45.86
