time,ShortWave,Clouds,AirTemp,RelHum,WindSpeed,Rain,LongWave
2013-07-06 16:40:00,584.42,0.04,30.98,48.81,1.01,0,394.23
2013-07-06 17:40:00,384.01,0.04,31.44,48.29,1.27,0,401.78
2013-07-06 18:40:00,158.17,0.46,32.36,45.84,1.61,0,452.14
2013-07-06 19:40:00,27.01,0.7,31.98,47.06,1.71,0,488.8
2013-07-06 20:40:00,0,0.9,31.53,49.44,1.67,0,501.63
2013-07-06 21:40:00,0,0.9,31.12,51.53,1.6,0,507.32
2013-07-06 22:40:00,0,0.9,29.89,55.26,1.38,0,505.69
2013-07-06 23:40:00,0,0.9,27.69,67.01,1.03,0,487.47
2013-07-07 00:40:00,0,0.9,27.99,63.44,0.84,0,480.73
2013-07-07 01:40:00,0,0.9,26.08,69.43,0.62,0,483.89
2013-07-07 02:40:00,0,0.9,25.35,76.18,0.43,0,470.64
2013-07-07 03:40:00,0,0.9,24.6,78.28,0.29,0,465.79
2013-07-07 04:40:00,0,0.9,23.95,79.33,0.18,0,462.32
2013-07-07 05:40:00,0,0.9,23.51,80.19,0.12,0,460.88
2013-07-07 06:40:00,0,0.9,23.82,79.28,0.12,0,457.06
2013-07-07 07:40:00,0,0.9,23.25,84.39,0.13,0,454.97
2013-07-07 08:40:00,100.12,0.9,24.04,79.69,0.16,0,455.07
2013-07-07 09:40:00,304.26,0.9,23.95,70.33,0.18,0,455.64
2013-07-07 10:40:00,517.27,0.9,23.4,72.43,0.25,0,449.78
2013-07-07 11:40:00,689.05,0.9,23.55,69.34,0.37,0,453.36
2013-07-07 12:40:00,803.72,0.9,25.05,67.24,0.55,0,451
2013-07-07 13:40:00,851.78,0.48,26.39,62.96,0.98,0,418.28
2013-07-07 14:40:00,829.36,0.24,28.49,55.89,1.43,0,405.34
2013-07-07 15:40:00,738.26,0.13,29.88,52.48,1.84,0,401.55
2013-07-07 16:40:00,585.89,0.22,31.05,50.61,2.05,0,418.79
2013-07-07 17:40:00,385.43,0.13,31.79,46.93,2.24,0,414.03
2013-07-07 18:40:00,159.37,0.55,32.27,45.84,2.28,0,459.82
2013-07-07 19:40:00,27.38,0.71,31.55,46.06,2.13,0,471.79
2013-07-07 20:40:00,0,0.9,31.44,46.18,1.91,0,498.8
2013-07-07 21:40:00,0,0.9,31.05,48.68,1.53,0,497.29
2013-07-07 22:40:00,0,0.9,30.29,49.13,1.18,0,495.68
2013-07-07 23:40:00,0,0.9,29.94,49.93,0.98,0,485.58
2013-07-08 00:40:00,0,0.9,28.73,56.46,0.73,0,477.77
2013-07-08 01:40:00,0,0.9,28.35,56.48,0.52,0,473.07
2013-07-08 02:40:00,0,0.9,28.61,53.84,0.4,0,472.78
2013-07-08 03:40:00,0,0.9,28.1,54.38,0.33,0,476.89
2013-07-08 04:40:00,0,0.9,28.19,51.74,0.47,0,480.14
2013-07-08 05:40:00,0,0.9,27.46,54.93,0.51,0,475.03
2013-07-08 06:40:00,0,0.9,27.65,54.48,0.89,0,478.76
2013-07-08 07:40:00,0,0.9,27.23,54.79,1.16,0,475.62
2013-07-08 08:40:00,100.07,0.9,26.81,52.39,1.24,0,473.17
2013-07-08 09:40:00,304.37,0.9,26.11,54.38,1.22,0,469.57
2013-07-08 10:40:00,517.66,0.9,25.47,57.18,1.11,0,465.98
2013-07-08 11:40:00,689.73,0.9,25.41,58.28,1.26,0,460.41
2013-07-08 12:40:00,804.68,0.85,25.44,62.58,1.4,0,455.77
2013-07-08 13:40:00,852.98,0.48,26.57,63.29,1.66,0,419.4
2013-07-08 14:40:00,830.75,0.24,28.04,58.11,1.99,0,403.15
2013-07-08 15:40:00,739.76,0.09,29.5,49.96,2.46,0,396.5
2013-07-08 16:40:00,587.41,0.04,30.35,48.29,2.7,0,397.54
2013-07-08 17:40:00,386.88,0.04,30.78,46.81,2.83,0,402.01
2013-07-08 18:40:00,160.59,0.24,31.56,45.51,2.75,0,426.02
2013-07-08 19:40:00,27.76,0.7,31.9,42.43,2.59,0,477.65
2013-07-08 20:40:00,0,0.9,32.02,39.63,2.5,0,509.06
2013-07-08 21:40:00,0,0.9,31.62,40.31,2.29,0,508.65
2013-07-08 22:40:00,0,0.9,29.6,46.26,1.88,0,504.47
2013-07-08 23:40:00,0,0.9,25.48,63.83,1.37,0,488.97
2013-07-09 00:40:00,0,0.9,24.58,66.24,0.96,0,472.68
2013-07-09 01:40:00,0,0.9,24.04,69.44,0.65,0,475.13
2013-07-09 02:40:00,0,0.9,23.57,72.88,0.45,0,462.03
2013-07-09 03:40:00,0,0.9,23.06,75.28,0.32,0,454.03
2013-07-09 04:40:00,0,0.9,22.69,75.09,0.27,0,450.34
2013-07-09 05:40:00,0,0.9,21.59,77.66,0.22,0,452.98
2013-07-09 06:40:00,0,0.9,22.37,76.48,0.27,0,456.78
2013-07-09 07:40:00,0,0.9,22.67,71.34,0.32,0,460.12
2013-07-09 08:40:00,100.07,0.9,21.17,77.58,0.32,0,451.57
2013-07-09 09:40:00,304.54,0.9,20.65,81.09,0.36,0,446.97
2013-07-09 10:40:00,518.13,0.9,21.18,78.41,0.43,0,440.74
2013-07-09 11:40:00,690.5,0.9,20.9,80.29,0.49,0,439.17
2013-07-09 12:40:00,805.73,0.78,22.52,74.99,0.69,0,424.18
2013-07-09 13:40:00,854.26,0.44,23.95,70.69,0.94,0,400.19
2013-07-09 14:40:00,832.21,0.2,27.51,55.43,1.27,0,387.6
2013-07-09 15:40:00,741.31,0.07,29.05,46.66,1.68,0,389.72
2013-07-09 16:40:00,588.98,0.04,30.45,40.75,1.96,0,392.46
2013-07-09 17:40:00,388.36,0.04,31.22,38.35,1.99,0,398.92
2013-07-09 18:40:00,161.83,0.24,31.84,36.64,1.99,0,421.93
2013-07-09 19:40:00,28.14,0.7,32.04,36.34,1.94,0,475.79
2013-07-09 20:40:00,0,0.9,32.23,35.15,1.93,0,504.07
2013-07-09 21:40:00,0,0.9,31.72,36.15,1.93,0,502.44
2013-07-09 22:40:00,0,0.9,30.94,38.08,1.78,0,495.48
2013-07-09 23:40:00,0,0.9,29.16,42.51,1.54,0,487.27
2013-07-10 00:40:00,0,0.9,27.77,47.56,1.26,0,472
2013-07-10 01:40:00,0,0.9,25.28,60.51,0.93,0,470.54
2013-07-10 02:40:00,0,0.9,24.41,60.23,0.65,0,468.11
2013-07-10 03:40:00,0,0.9,23.34,67.14,0.44,0,462.9
2013-07-10 04:40:00,0,0.9,22.79,69.59,0.42,0,461.56
2013-07-10 05:40:00,0,0.9,24.69,58.98,0.56,0,466.85
2013-07-10 06:40:00,0,0.9,24.24,61.66,0.71,0,458.4
2013-07-10 07:40:00,0,0.9,22.98,65.03,0.76,0,450.91
2013-07-10 08:40:00,100.1,0.9,23.09,62.31,0.79,0,449.69
2013-07-10 09:40:00,304.78,0.9,21.92,64.73,0.77,0,449.5
2013-07-10 10:40:00,518.67,0.9,22.08,61.24,0.76,0,446.31
2013-07-10 11:40:00,691.36,0.9,21.67,62.29,0.71,0,437.7
2013-07-10 12:40:00,806.86,0.84,22.86,58.61,0.8,0,428.11
2013-07-10 13:40:00,855.63,0.46,24.14,55.84,1.01,0,403.96
2013-07-10 14:40:00,833.74,0.24,26.8,54.74,1.45,0,387.93
2013-07-10 15:40:00,742.93,0.08,28.5,52.99,1.94,0,387.08
2013-07-10 16:40:00,590.59,0.04,29.73,50.18,2.16,0,391.81
2013-07-10 17:40:00,389.88,0.04,30.15,48.96,2.44,0,397.86
2013-07-10 18:40:00,163.09,0.24,31.12,46.79,2.45,0,423.07
2013-07-10 19:40:00,28.52,0.69,31.67,46.51,2.38,0,479.59
2013-07-10 20:40:00,0,0.9,30.74,48.18,2.32,0,502.54
2013-07-10 21:40:00,0,0.9,30.25,50.41,2.04,0,501.03
2013-07-10 22:40:00,0,0.9,28.67,56.41,1.55,0,497.29
2013-07-10 23:40:00,0,0.9,25.66,68.81,1.09,0,492.57
2013-07-11 00:40:00,0,0.9,24.38,73.98,0.75,0,471.8
2013-07-11 01:40:00,0,0.9,24.29,74.21,0.53,0,475.81
2013-07-11 02:40:00,0,0.9,23.53,79.01,0.39,0,466.95
2013-07-11 03:40:00,0,0.9,22.76,83.81,0.29,0,460.5
2013-07-11 04:40:00,0,0.9,22.32,86.71,0.23,0,451.38
2013-07-11 05:40:00,0,0.9,21.86,88.68,0.19,0,451.1
2013-07-11 06:40:00,0,0.9,21.99,88.29,0.23,0,449.4
2013-07-11 07:40:00,0,0.9,23.44,71.91,0.31,0,456.78
2013-07-11 08:40:00,100.17,0.9,23.11,72.68,0.4,0,451.76
2013-07-11 09:40:00,305.09,0.9,22.22,77.49,0.36,0,447.62
2013-07-11 10:40:00,519.3,0.9,22.03,81.38,0.34,0,442.22
2013-07-11 11:40:00,692.29,0.9,22.02,80.41,0.34,0,439.45
2013-07-11 12:40:00,808.08,0.8,23.41,78.61,0.37,0,426
2013-07-11 13:40:00,857.07,0.47,24.64,72.64,0.8,0,403.31
2013-07-11 14:40:00,835.34,0.26,26.36,66.84,1.15,0,391.33
2013-07-11 15:40:00,744.61,0.09,28.49,57.36,1.53,0,384.15
2013-07-11 16:40:00,592.25,0.04,29.58,52.98,1.76,0,392.78
2013-07-11 17:40:00,391.42,0.04,30.82,45.33,1.9,0,399.73
2013-07-11 18:40:00,164.36,0.23,31.31,45.01,1.98,0,431.47
2013-07-11 19:40:00,28.9,0.69,31.17,43.45,1.94,0,474.03
2013-07-11 20:40:00,0,0.9,31.72,43.66,1.82,0,508.14
2013-07-11 21:40:00,0,0.9,30,49.04,1.59,0,494.37
2013-07-11 22:40:00,0,0.9,28.97,51.56,1.27,0,493.57
2013-07-11 23:40:00,0,0.9,25.86,68.03,0.91,0,478.76
2013-07-12 00:40:00,0,0.9,24.95,68.83,0.68,0,480.53
2013-07-12 01:40:00,0,0.9,23.54,77.04,0.54,0,468.21
2013-07-12 02:40:00,0,0.9,24.22,80.08,0.43,0,458.3
2013-07-12 03:40:00,0,0.9,24.12,80.94,0.39,0,442.13
2013-07-12 04:40:00,0,0.9,23.67,81.53,0.34,0,445.29
2013-07-12 05:40:00,0,0.9,23.35,85.04,0.34,0,448.28
2013-07-12 06:40:00,0,0.9,23.51,86.19,0.49,0,449.22
2013-07-12 07:40:00,0,0.9,24.02,81.88,0.55,0,452.89
2013-07-12 08:40:00,100.28,0.9,22.89,82.86,0.46,0,451.57
2013-07-12 09:40:00,305.47,0.9,22.19,84.73,0.37,0,446.59
2013-07-12 10:40:00,520.01,0.9,21.72,86.34,0.26,0,446.22
2013-07-12 11:40:00,693.31,0.9,21.42,87.89,0.19,0,445.19
2013-07-12 12:40:00,809.38,0.82,24.02,82.68,0.22,0,435.03
2013-07-12 13:40:00,858.59,0.56,25.59,72.86,0.32,0,419.91
2013-07-12 14:40:00,837.01,0.4,26.04,69.79,0.52,0,408.36
2013-07-12 15:40:00,746.34,0.05,28.12,64.08,0.8,0,383.18
2013-07-12 16:40:00,593.95,0.3,29.26,57.46,1.08,0,414.67
2013-07-12 17:40:00,392.99,0.26,30.12,53.06,1.2,0,417.65
2013-07-12 18:40:00,165.64,0.23,30.42,49.54,1.29,0,421.6
2013-07-12 19:40:00,29.29,0.68,30.41,47.91,1.34,0,473.82
2013-07-12 20:40:00,0,0.9,30.46,47.86,1.41,0,502.34
2013-07-12 21:40:00,0,0.9,30.57,48.39,1.43,0,493.57
2013-07-12 22:40:00,0,0.9,28.69,53.66,1.27,0,490.66
2013-07-12 23:40:00,0,0.9,25.08,67.73,0.97,0,483.3
2013-07-13 00:40:00,0,0.9,24.31,75.18,0.68,0,473.85
2013-07-13 01:40:00,0,0.9,24.34,71.94,0.46,0,463.96
2013-07-13 02:40:00,0,0.9,23.7,78.21,0.34,0,457.54
2013-07-13 03:40:00,0,0.9,23.05,80.14,0.25,0,453.55
2013-07-13 04:40:00,0,0.9,22.6,79.91,0.17,0,455.92
2013-07-13 05:40:00,0,0.9,22.52,74.61,0.15,0,456.02
2013-07-13 06:40:00,0,0.9,20.7,81.09,0.14,0,450.16
2013-07-13 07:40:00,0,0.9,20.22,83.33,0.12,0,448
2013-07-13 08:40:00,100.43,0.9,20.32,82.61,0.1,0,442.78
2013-07-13 09:40:00,305.93,0.9,20.08,83.13,0.11,0,437.43
2013-07-13 10:40:00,520.79,0.9,20.04,82.78,0.13,0,432.04
2013-07-13 11:40:00,694.42,0.9,19.89,83.99,0.17,0,429.06
2013-07-13 12:40:00,810.76,0.83,22.13,77.14,0.41,0,424.44
2013-07-13 13:40:00,860.19,0.45,23.2,74.34,0.78,0,398.31
2013-07-13 14:40:00,838.74,0.21,25.86,65.18,1.17,0,382.2
2013-07-13 15:40:00,748.13,0.06,27.65,57.91,1.47,0,377.51
2013-07-13 16:40:00,595.7,0.04,28.7,53.46,1.79,0,384.48
2013-07-13 17:40:00,394.59,0.04,29.58,48.03,2.06,0,390.53
2013-07-13 18:40:00,166.94,0.23,30.7,45.74,2.23,0,418.23
2013-07-13 19:40:00,29.69,0.68,31.12,42.51,2.25,0,476.11
2013-07-13 20:40:00,0,0.9,31.26,42.53,2.2,0,506.91
2013-07-13 21:40:00,0,0.9,31.16,40.66,2.04,0,500.12
2013-07-13 22:40:00,0,0.9,28.49,48.81,1.59,0,494.67
2013-07-13 23:40:00,0,0.9,24.88,68.03,1.13,0,489.47
2013-07-14 00:40:00,0,0.9,24.22,65.58,0.79,0,477.77
2013-07-14 01:40:00,0,0.9,24,67.48,0.59,0,471.32
2013-07-14 02:40:00,0,0.9,23.4,73.74,0.51,0,454.59
2013-07-14 03:40:00,0,0.9,22.73,82.63,0.59,0,436.69
2013-07-14 04:40:00,0,0.9,22.45,73.91,0.58,0,443.89
2013-07-14 05:40:00,0,0.9,20.89,79.48,0.46,0,439.63
2013-07-14 06:40:00,0,0.9,19.93,84.03,0.34,0,417.58
2013-07-14 07:40:00,0,0.9,19.34,86.56,0.29,0,432.95
2013-07-14 08:40:00,100.63,0.9,18.85,89.43,0.27,0,423.77
2013-07-14 09:40:00,306.45,0.9,19.91,92.11,0.23,0,418.99
2013-07-14 10:40:00,521.66,0.9,19.75,92.36,0.18,0,436.97
2013-07-14 11:40:00,695.6,0.9,19.51,92.76,0.14,0,430.95
2013-07-14 12:40:00,812.22,0.81,21.41,84.51,0.23,0,420.64
2013-07-14 13:40:00,861.86,0.43,23.89,66.03,0.52,0,392.83
2013-07-14 14:40:00,840.55,0.2,26.32,50.18,1.05,0,385.02
2013-07-14 15:40:00,749.97,0.04,28.08,42.26,1.52,0,381.18
2013-07-14 16:40:00,597.48,0.04,29.31,37,2.03,0,389.01
2013-07-14 17:40:00,396.21,0.04,30.34,33.45,2.23,0,393.9
2013-07-14 18:40:00,168.24,0.23,30.93,29.81,2.36,0,419.05
2013-07-14 19:40:00,30.08,0.68,31.5,28.65,2.42,0,469.77
2013-07-14 20:40:00,0,0.9,31.63,27.9,2.37,0,499.91
2013-07-14 21:40:00,0,0.9,31.24,29.05,2.13,0,500.92
2013-07-14 22:40:00,0,0.9,28.35,37.81,1.66,0,498.3
2013-07-14 23:40:00,0,0.9,24.06,59.71,1.18,0,476.2
2013-07-15 00:40:00,0,0.9,23.68,58.38,0.8,0,463.86
2013-07-15 01:40:00,0,0.9,22.13,66.08,0.55,0,466.66
2013-07-15 02:40:00,0,0.9,22.67,71.23,0.47,0,452.61
2013-07-15 03:40:00,0,0.9,22.02,78.76,0.53,0,429.6
2013-07-15 04:40:00,0,0.9,21.39,79.44,0.64,0,437.52
2013-07-15 05:40:00,0,0.9,21.22,72.19,0.6,0,443.43
2013-07-15 06:40:00,0,0.9,19.01,81.36,0.48,0,435.59
2013-07-15 07:40:00,0,0.9,18.71,83.94,0.39,0,437.7
2013-07-15 08:40:00,100.87,0.9,18.07,86.51,0.31,0,447.25
2013-07-15 09:40:00,307.05,0.9,17.94,85.43,0.27,0,437.88
2013-07-15 10:40:00,522.61,0.9,17.43,87.18,0.24,0,433.95
2013-07-15 11:40:00,696.87,0.9,17.37,89.38,0.24,0,428.25
2013-07-15 12:40:00,813.76,0.8,20.21,81.91,0.28,0,415.39
2013-07-15 13:40:00,863.61,0.43,23.36,64.88,0.59,0,390.68
2013-07-15 14:40:00,842.42,0.19,26.21,52.34,1.01,0,387.03
2013-07-15 15:40:00,751.86,0.04,28.46,42.6,1.3,0,380.24
2013-07-15 16:40:00,599.3,0.04,29.7,35.53,1.76,0,388.77
2013-07-15 17:40:00,397.85,0.04,30.52,33.61,2.11,0,395.84
2013-07-15 18:40:00,169.56,0.23,31.16,31.41,2.38,0,420.9
2013-07-15 19:40:00,30.47,0.68,31.97,28.65,2.33,0,473.59
2013-07-15 20:40:00,0,0.9,32.29,26,2.23,0,500.52
2013-07-15 21:40:00,0,0.9,31.89,26.73,2.02,0,506.4
2013-07-15 22:40:00,0,0.9,28.14,36.06,1.56,0,499.91
2013-07-15 23:40:00,0,0.9,24.55,52.68,1.12,0,472.58
2013-07-16 00:40:00,0,0.9,23.67,53.83,0.78,0,475.13
2013-07-16 01:40:00,0,0.9,23.31,56.46,0.55,0,461.27
2013-07-16 02:40:00,0,0.9,22.75,68.78,0.51,0,450.34
2013-07-16 03:40:00,0,0.9,22.56,64.19,0.64,0,429.15
2013-07-16 04:40:00,0,0.9,22.19,62.96,0.7,0,435.32
2013-07-16 05:40:00,0,0.9,21.5,68.36,0.65,0,439.63
2013-07-16 06:40:00,0,0.9,19.87,74.69,0.52,0,422.97
2013-07-16 07:40:00,0,0.9,19.43,79.08,0.43,0,425.29
2013-07-16 08:40:00,101.15,0.9,18.95,82.48,0.4,0,440.46
2013-07-16 09:40:00,307.72,0.9,17.66,85.46,0.38,0,427.98
2013-07-16 10:40:00,523.63,0.9,19.98,89.04,0.39,0,424.21
2013-07-16 11:40:00,698.22,0.9,19.51,90.08,0.42,0,403.02
2013-07-16 12:40:00,815.39,0.84,19.99,90.36,0.44,0,417.01
2013-07-16 13:40:00,865.43,0.44,24,73.83,0.6,0,383.36
2013-07-16 14:40:00,844.35,0.21,25.85,56.23,0.78,0,378.73
2013-07-16 15:40:00,753.81,0.06,27.75,44.79,0.98,0,381.82
2013-07-16 16:40:00,601.16,0.04,29.5,35.7,1.17,0,386.06
2013-07-16 17:40:00,399.52,0.04,30.12,31.86,1.3,0,395.19
2013-07-16 18:40:00,170.88,0.23,30.82,29.6,1.46,0,421.81
2013-07-16 19:40:00,30.87,0.68,31.08,28.43,1.54,0,472.44
2013-07-16 20:40:00,0,0.9,31.38,27.58,1.45,0,500.22
2013-07-16 21:40:00,0,0.9,31.37,26.95,1.25,0,500.12
2013-07-16 22:40:00,0,0.9,26.9,41.73,0.98,0,503.36
2013-07-16 23:40:00,0,0.9,25.54,53.08,0.73,0,470.15
2013-07-17 00:40:00,0,0.9,23.26,61.31,0.54,0,451.57
2013-07-17 01:40:00,0,0.9,23.79,61.51,0.48,0,435.96
2013-07-17 02:40:00,0,0.9,22.71,69.69,0.55,0,434.68
2013-07-17 03:40:00,0,0.9,22.03,73.18,0.59,0,432.13
2013-07-17 04:40:00,0,0.9,21.43,80.13,0.65,0,428.43
2013-07-17 05:40:00,0,0.9,20.91,83.46,0.71,0,428.7
2013-07-17 06:40:00,0,0.9,20.51,87.11,0.75,0,424.3
2013-07-17 07:40:00,0,0.9,20.27,89.11,0.78,0,428.88
2013-07-17 08:40:00,101.47,0.9,20.04,90.44,0.78,0,426.72
2013-07-17 09:40:00,308.46,0.9,19.57,90.09,0.77,0,426.27
2013-07-17 10:40:00,524.74,0.9,18.87,88.94,0.63,0,422.79
2013-07-17 11:40:00,699.66,0.9,19.88,88.18,0.6,0,428.43
2013-07-17 12:40:00,817.09,0.83,20.91,89.31,0.57,0,424.86
2013-07-17 13:40:00,867.33,0.45,23.8,76.08,0.54,0,393.77
2013-07-17 14:40:00,846.34,0.2,26.06,68.18,0.64,0,387.87
2013-07-17 15:40:00,755.8,0.06,27.37,62.93,0.72,0,380.95
2013-07-17 16:40:00,603.05,0.04,28.46,55.91,0.81,0,380.45
2013-07-17 17:40:00,401.2,0.04,29.29,47.91,0.86,0,390.93
2013-07-17 18:40:00,172.21,0.23,30.25,39.58,0.89,0,425.14
2013-07-17 19:40:00,31.27,0.67,31.04,38.16,0.82,0,481.49
2013-07-17 20:40:00,0,0.9,29.97,41.9,0.83,0,514.07
2013-07-17 21:40:00,0,0.9,29.75,44.39,0.73,0,520.35
2013-07-17 22:40:00,0,0.9,27.24,54.94,0.56,0,485.38
2013-07-17 23:40:00,0,0.9,26.48,63.28,0.63,0,460.5
2013-07-18 00:40:00,0,0.9,25.61,65.08,0.77,0,446.41
2013-07-18 01:40:00,0,0.9,24.81,68.68,0.89,0,441.76
2013-07-18 02:40:00,0,0.9,23.77,72.96,0.95,0,428.52
2013-07-18 03:40:00,0,0.9,23.23,77.63,1,0,429.15
2013-07-18 04:40:00,0,0.9,22.44,81.88,1.01,0,431.95
2013-07-18 05:40:00,0,0.9,21.22,85.66,0.82,0,429.42
2013-07-18 06:40:00,0,0.9,20.2,88.99,0.63,0,417.32
2013-07-18 07:40:00,0,0.9,19.63,90.71,0.45,0,421.28
2013-07-18 08:40:00,101.84,0.9,19.31,91.74,0.35,0,409.76
2013-07-18 09:40:00,309.27,0.9,18.99,92.43,0.3,0,407.36
2013-07-18 10:40:00,525.92,0.9,19.58,92.88,0.25,0,404.55
2013-07-18 11:40:00,701.17,0.9,17.96,92.79,0.23,0,420.4
2013-07-18 12:40:00,818.87,0.85,20.14,93.76,0.31,0,426.89
2013-07-18 13:40:00,869.29,0.46,22.88,87.43,0.39,0,393.84
2013-07-18 14:40:00,848.4,0.22,26.1,68.59,0.55,0,384.65
2013-07-18 15:40:00,757.84,0.07,27.82,60.08,0.68,0,379.15
2013-07-18 16:40:00,604.97,0.04,29.73,47.24,0.9,0,385.11
2013-07-18 17:40:00,402.9,0.04,30.65,40,1.06,0,395.76
2013-07-18 18:40:00,173.54,0.23,31.41,35.93,1.1,0,427.53
2013-07-18 19:40:00,31.66,0.67,31.12,35.38,0.98,0,480.63
2013-07-18 20:40:00,0,0.9,32.4,32.28,0.94,0,516.74
2013-07-18 21:40:00,0,0.9,32.37,32.8,0.8,0,534.37
2013-07-18 22:40:00,0,0.9,28.28,51.33,0.87,0,483.5
2013-07-18 23:40:00,0,0.9,26.96,66.18,1.07,0,463.67
2013-07-19 00:40:00,0,0.9,25.78,71.68,1.3,0,453.84
2013-07-19 01:40:00,0,0.9,25.02,77.34,1.54,0,443.15
2013-07-19 02:40:00,0,0.9,24.64,77.01,1.59,0,435.41
2013-07-19 03:40:00,0,0.9,24.26,81.24,1.67,0,431.32
2013-07-19 04:40:00,0,0.9,23.78,82.66,1.66,0,421.72
2013-07-19 05:40:00,0,0.9,22.96,86.26,1.66,0,424.13
2013-07-19 06:40:00,0,0.9,22.64,88.01,1.69,0,420.31
2013-07-19 07:40:00,0,0.9,21.16,88.38,1.39,0,423.15
2013-07-19 08:40:00,102.25,0.9,20.13,89.16,1.07,0,412.43
2013-07-19 09:40:00,310.16,0.9,19.58,91.03,0.78,0,416.61
2013-07-19 10:40:00,527.18,0.9,19.61,90.96,0.56,0,410.88
2013-07-19 11:40:00,702.76,0.9,18.5,91.19,0.53,0,409.59
2013-07-19 12:40:00,820.73,0.84,20.95,92.49,0.52,0,425.99
2013-07-19 13:40:00,871.32,0.46,24.16,78.53,0.54,0,401.51
2013-07-19 14:40:00,850.51,0.23,26.29,65.18,0.58,0,385.42
2013-07-19 15:40:00,759.93,0.07,28.34,54.98,0.63,0,393.69
2013-07-19 16:40:00,606.92,0.04,29.33,50.06,0.71,0,400.14
2013-07-19 17:40:00,404.62,0.16,31.55,39.38,0.95,0,413.54
2013-07-19 18:40:00,174.87,0.22,31.88,39.1,1.07,0,426.91
2013-07-19 19:40:00,32.06,0.67,32.14,36.46,1.14,0,479.87
2013-07-19 20:40:00,0,0.9,33.23,33.78,1.02,0,509.67
2013-07-19 21:40:00,0,0.9,31.87,36.13,0.89,0,508.75
2013-07-19 22:40:00,0,0.9,29.26,52.34,0.8,0,487.47
2013-07-19 23:40:00,0,0.9,27.47,59.36,0.66,0,470.93
2013-07-20 00:40:00,0,0.9,26.29,64.33,0.8,0,458.11
2013-07-20 01:40:00,0,0.9,25.48,69.36,0.92,0,443.06
2013-07-20 02:40:00,0,0.9,24.86,73.18,1.06,0,439.26
2013-07-20 03:40:00,0,0.9,24.16,75.73,1.35,0,439.36
2013-07-20 04:40:00,0,0.9,22.92,77.18,1.23,0,432.59
2013-07-20 05:40:00,0,0.9,22.31,80.38,0.96,0,435.32
2013-07-20 06:40:00,0,0.9,22.37,83.26,0.81,0,439.26
2013-07-20 07:40:00,0,0.9,22.56,82.38,0.72,0,410.36
2013-07-20 08:40:00,102.71,0.9,22.4,84.49,0.67,0,421.19
2013-07-20 09:40:00,311.11,0.9,20.96,86.49,0.57,0,436.78
2013-07-20 10:40:00,528.53,0.9,20.31,88.31,0.46,0,436.6
2013-07-20 11:40:00,704.44,0.9,19.97,89.74,0.44,0,405.65
2013-07-20 12:40:00,822.66,0.9,21.84,86.74,0.41,0,431.95
2013-07-20 13:40:00,873.42,0.59,24.24,74.28,0.55,0,408.04
2013-07-20 14:40:00,852.68,0.24,25.74,70.78,0.78,0,392.72
2013-07-20 15:40:00,762.06,0.25,27.56,48.94,1.03,0,403.24
2013-07-20 16:40:00,608.9,0.04,28.95,43.93,1.3,0,384.87
2013-07-20 17:40:00,406.34,0.04,29.52,43.05,1.62,0,392.05
2013-07-20 18:40:00,176.21,0.22,29.63,44.31,1.87,0,416.12
2013-07-20 19:40:00,32.46,0.67,30.23,43.15,1.92,0,468.85
2013-07-20 20:40:00,0,0.9,30.81,42.48,1.84,0,497.69
2013-07-20 21:40:00,0,0.9,30.53,44.33,1.66,0,502.44
2013-07-20 22:40:00,0,0.9,28.92,47.79,1.43,0,497.59
2013-07-20 23:40:00,0,0.9,26.34,57.91,1.1,0,487.77
2013-07-21 00:40:00,0,0.9,25.05,63.78,0.83,0,482.51
2013-07-21 01:40:00,0,0.9,24.14,68.99,0.63,0,469.47
2013-07-21 02:40:00,0,0.9,23.62,72.66,0.47,0,465.98
2013-07-21 03:40:00,0,0.9,23.13,76.23,0.37,0,462.32
2013-07-21 04:40:00,0,0.9,22.77,78.86,0.31,0,456.97
2013-07-21 05:40:00,0,0.9,23.7,77.03,0.25,0,450.63
2013-07-21 06:40:00,0,0.9,23.45,77.13,0.26,0,449.69
2013-07-21 07:40:00,0,0.9,22.56,80.63,0.22,0,447.25
2013-07-21 08:40:00,103.21,0.9,22.26,84.38,0.23,0,443.43
2013-07-21 09:40:00,312.15,0.9,21.81,85.94,0.2,0,443.15
2013-07-21 10:40:00,529.95,0.9,22.3,69.66,0.18,0,441.57
2013-07-21 11:40:00,706.19,0.9,21.69,68.54,0.16,0,442.78
2013-07-21 12:40:00,824.66,0.74,24.01,60.21,0.31,0,427.12
2013-07-21 13:40:00,875.59,0.47,25.07,54.51,0.77,0,408.68
2013-07-21 14:40:00,854.9,0.23,26.51,49.93,1.27,0,391.69
2013-07-21 15:40:00,764.23,0.08,28.45,40.36,1.76,0,384.84
2013-07-21 16:40:00,610.91,0.04,29.51,37.86,2.06,0,388.53
2013-07-21 17:40:00,408.09,0.04,30.65,37.1,2.01,0,395.52
2013-07-21 18:40:00,177.55,0.22,31.16,35.86,2.03,0,416.29
2013-07-21 19:40:00,32.85,0.67,31.53,34.76,2,0,471.74
2013-07-21 20:40:00,0,0.9,31.67,33.96,1.89,0,501.84
2013-07-21 21:40:00,0,0.9,31.52,32.86,1.84,0,501.94
2013-07-21 22:40:00,0,0.9,29.92,36.26,1.58,0,494.47
2013-07-21 23:40:00,0,0.9,25.82,54.81,1.18,0,479.55
