time,flow,SAL,TEMP,TRACER_1,AGE,SS1,OXY,DIC,PH,CH4,SIL,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN,GRN_IN,GRN_IP,DIA,DIA_IN,DIA_IP,CRY,CRY_IN,CRY_IP,ZOO
2017-01-11 00:00:00,3.56,0.01,28.13,0,0,0,237.5,100,7.4,0.001,0.02,0.58,0.36,0.28,0.03,109.79,27.45,13.72,3.43,-0.05,-0.01,1.99,0.3,0.02,1,0.15,0.01,21.14,3.19,0.2,0
2017-01-12 00:00:00,3.18,0.01,28.13,0,0,0,239.64,100,7.46,0.001,0.02,0.57,0.36,0.28,0.03,109.65,27.41,13.71,3.43,-0.05,-0.01,2.03,0.31,0.02,1.01,0.15,0.01,21.57,3.26,0.2,0
2017-01-13 00:00:00,2.83,0.01,28.14,0,0,0,241.79,100,7.51,0.001,0.02,0.56,0.36,0.28,0.03,109.51,27.38,13.69,3.42,-0.05,-0.01,2.07,0.31,0.02,1.03,0.16,0.01,21.99,3.32,0.21,0
2017-01-14 00:00:00,2.58,0.01,28.14,0,0,0,243.93,100,7.57,0.001,0.02,0.55,0.36,0.28,0.03,109.37,27.34,13.67,3.42,-0.05,-0.01,2.11,0.32,0.02,1.05,0.16,0.01,22.42,3.38,0.21,0
2017-01-15 00:00:00,2.35,0.01,28.15,0,0,0,246.07,100,7.63,0.001,0.02,0.54,0.36,0.29,0.03,109.22,27.31,13.65,3.41,-0.05,-0.01,2.15,0.32,0.02,1.08,0.16,0.01,22.84,3.45,0.22,0
2017-01-16 00:00:00,2.2,0.01,28.15,0,0,0,248.21,100,7.69,0.001,0.02,0.52,0.36,0.29,0.03,109.08,27.27,13.64,3.41,-0.05,-0.01,2.19,0.33,0.02,1.1,0.17,0.01,23.27,3.51,0.22,0
2017-01-17 00:00:00,1.97,0.01,28.16,0,0,0,250.36,100,7.74,0.001,0.02,0.51,0.36,0.29,0.03,108.94,27.24,13.62,3.4,-0.05,-0.01,2.23,0.34,0.02,1.12,0.17,0.01,23.69,3.58,0.22,0
2017-01-18 00:00:00,1.87,0.01,28.16,0,0,0,252.5,100,7.8,0.001,0.02,0.5,0.36,0.29,0.03,108.8,27.2,13.6,3.4,-0.05,-0.01,2.27,0.34,0.02,1.14,0.17,0.01,24.12,3.64,0.23,0
2017-01-19 00:00:00,1.77,0.01,28.24,0,0,0,248.8,100,7.76,0.001,0.02,0.49,0.36,0.29,0.03,109.84,27.46,13.73,3.43,-0.04,-0.01,2.21,0.33,0.02,1.11,0.17,0.01,23.49,3.55,0.22,0
2017-01-20 00:00:00,1.69,0.01,28.32,0,0,0,245.1,100,7.71,0.001,0.02,0.48,0.36,0.3,0.03,110.89,27.72,13.86,3.47,-0.03,-0.01,2.15,0.32,0.02,1.08,0.16,0.01,22.86,3.45,0.22,0
2017-01-21 00:00:00,3.7,0.01,28.4,0,0,0,241.41,100,7.67,0.001,0.02,0.47,0.36,0.3,0.03,111.93,27.98,13.99,3.5,-0.01,0,2.09,0.32,0.02,1.05,0.16,0.01,22.22,3.35,0.21,0
2017-01-22 00:00:00,1.47,0.01,28.48,0,0,0,237.71,100,7.63,0.001,0.02,0.46,0.36,0.31,0.03,112.98,28.24,14.12,3.53,0,0,2.03,0.31,0.02,1.02,0.15,0.01,21.59,3.26,0.2,0
2017-01-23 00:00:00,17.93,0.01,28.56,0,0,0,234.01,100,7.58,0.001,0.02,0.45,0.36,0.31,0.03,114.02,28.51,14.25,3.56,0.01,0,1.97,0.3,0.02,0.99,0.15,0.01,20.96,3.16,0.2,0
2017-01-24 00:00:00,27.6,0.01,28.64,0,0,0,230.31,100,7.54,0.001,0.02,0.44,0.36,0.32,0.03,115.07,28.77,14.38,3.6,0.03,0.01,1.91,0.29,0.02,0.96,0.14,0.01,20.33,3.07,0.19,0
2017-01-25 00:00:00,6.52,0.01,28.68,0,0,0,232.34,100,7.63,0.001,0.02,0.43,0.36,0.32,0.03,116.11,29.03,14.51,3.63,0.04,0.01,1.77,0.27,0.02,0.88,0.13,0.01,18.78,2.83,0.18,0
2017-01-26 00:00:00,11.24,0.01,28.72,0,0,0,234.38,100,7.73,0.001,0.02,0.42,0.36,0.33,0.03,117.16,29.29,14.64,3.66,0.05,0.01,1.62,0.24,0.02,0.81,0.12,0.01,17.22,2.6,0.16,0
2017-01-27 00:00:00,3.06,0.01,28.75,0,0,0,236.41,100,7.82,0.001,0.02,0.41,0.36,0.33,0.03,118.2,29.55,14.78,3.69,0.06,0.02,1.47,0.22,0.01,0.74,0.11,0.01,15.67,2.36,0.15,0
2017-01-28 00:00:00,2.68,0.01,28.79,0,0,0,238.44,100,7.91,0.001,0.02,0.4,0.36,0.34,0.03,119.25,29.81,14.91,3.73,0.08,0.02,1.33,0.2,0.01,0.66,0.1,0.01,14.11,2.13,0.13,0
2017-01-29 00:00:00,2.47,0.01,28.83,0,0,0,240.47,100,8.01,0.001,0.02,0.39,0.36,0.34,0.03,120.29,30.07,15.04,3.76,0.09,0.02,1.18,0.18,0.01,0.59,0.09,0.01,12.56,1.9,0.12,0
2017-01-30 00:00:00,2.32,0.01,28.87,0,0,0,242.5,100,8.1,0.001,0.02,0.38,0.36,0.35,0.03,121.34,30.33,15.17,3.79,0.1,0.03,1.04,0.16,0.01,0.52,0.08,0,11.01,1.66,0.1,0
2017-01-31 00:00:00,2.11,0.01,28.9,0,0,0,244.53,100,8.2,0.001,0.02,0.37,0.36,0.35,0.04,122.38,30.6,15.3,3.82,0.12,0.03,0.89,0.13,0.01,0.44,0.07,0,9.45,1.43,0.09,0
2017-02-01 00:00:00,1.96,0.01,28.94,0,0,0,246.56,100,8.29,0.001,0.02,0.36,0.36,0.35,0.04,123.43,30.86,15.43,3.86,0.13,0.03,0.74,0.11,0.01,0.37,0.06,0,7.9,1.19,0.07,0
2017-02-02 00:00:00,1.8,0.01,28.88,0,0,0,239.33,100,8.1,0.001,0.02,0.36,0.36,0.35,0.04,123.92,30.98,15.49,3.87,0.12,0.03,0.86,0.13,0.01,0.43,0.07,0,9.16,1.38,0.09,0
2017-02-03 00:00:00,1.76,0.01,28.82,0,0,0,232.1,100,7.92,0.001,0.02,0.36,0.36,0.35,0.03,124.41,31.1,15.55,3.89,0.11,0.03,0.98,0.15,0.01,0.49,0.07,0,10.43,1.57,0.1,0
2017-02-04 00:00:00,1.71,0.01,28.76,0,0,0,224.87,100,7.73,0.001,0.02,0.36,0.36,0.34,0.03,124.9,31.22,15.61,3.9,0.11,0.03,1.1,0.17,0.01,0.55,0.08,0.01,11.69,1.76,0.11,0
2017-02-05 00:00:00,184.59,0.01,28.69,0,0,0,217.63,100,7.55,0.001,0.02,0.36,0.36,0.34,0.03,125.39,31.35,15.67,3.92,0.1,0.02,1.22,0.18,0.01,0.61,0.09,0.01,12.96,1.96,0.12,0
2017-02-06 00:00:00,64.63,0.01,28.63,0,0,0,210.4,100,7.36,0.001,0.02,0.36,0.36,0.34,0.03,125.88,31.47,15.73,3.93,0.09,0.02,1.34,0.2,0.01,0.67,0.1,0.01,14.22,2.15,0.13,0
2017-02-07 00:00:00,52.89,0.01,28.57,0,0,0,203.17,100,7.18,0.001,0.02,0.36,0.36,0.33,0.03,126.37,31.59,15.8,3.95,0.08,0.02,1.46,0.22,0.01,0.73,0.11,0.01,15.49,2.34,0.15,0
2017-02-08 00:00:00,51.45,0.01,28.51,0,0,0,195.94,100,6.99,0.001,0.02,0.36,0.36,0.33,0.03,126.86,31.71,15.86,3.96,0.08,0.02,1.58,0.24,0.01,0.79,0.12,0.01,16.75,2.53,0.16,0
2017-02-09 00:00:00,65.89,0.01,28.46,0,0,0,198.66,100,7.14,0.001,0.02,0.36,0.36,0.33,0.03,127.35,31.84,15.92,3.98,0.07,0.02,1.44,0.22,0.01,0.72,0.11,0.01,15.28,2.31,0.14,0
2017-02-10 00:00:00,46.59,0.01,28.4,0,0,0,201.38,100,7.29,0.001,0.02,0.36,0.36,0.32,0.03,127.84,31.96,15.98,3.99,0.06,0.02,1.3,0.2,0.01,0.65,0.1,0.01,13.81,2.08,0.13,0
2017-02-11 00:00:00,16.43,0.01,28.35,0,0,0,204.11,100,7.44,0.001,0.02,0.36,0.36,0.32,0.03,128.33,32.08,16.04,4.01,0.06,0.01,1.16,0.18,0.01,0.58,0.09,0.01,12.34,1.86,0.12,0
2017-02-12 00:00:00,35.52,0.01,28.29,0,0,0,206.83,100,7.6,0.001,0.02,0.36,0.36,0.32,0.03,128.82,32.2,16.1,4.03,0.05,0.01,1.02,0.15,0.01,0.51,0.08,0,10.86,1.64,0.1,0
2017-02-13 00:00:00,56.45,0.01,28.24,0,0,0,209.55,100,7.75,0.001,0.02,0.36,0.36,0.31,0.03,129.31,32.33,16.16,4.04,0.04,0.01,0.88,0.13,0.01,0.44,0.07,0,9.39,1.42,0.09,0
2017-02-14 00:00:00,15.23,0.01,28.18,0,0,0,212.28,100,7.9,0.001,0.02,0.36,0.36,0.31,0.03,129.8,32.45,16.22,4.06,0.03,0.01,0.75,0.11,0.01,0.37,0.06,0,7.92,1.2,0.07,0
2017-02-15 00:00:00,13.36,0.01,28.13,0,0,0,215,100,8.05,0.001,0.02,0.36,0.36,0.31,0.03,130.29,32.57,16.29,4.07,0.03,0.01,0.61,0.09,0.01,0.3,0.05,0,6.45,0.97,0.06,0
2017-02-16 00:00:00,11.77,0.01,28.16,0,0,0,218.88,100,7.88,0.001,0.02,0.36,0.36,0.3,0.03,130.78,32.69,16.35,4.09,0.02,0,0.73,0.11,0.01,0.36,0.05,0,7.72,1.16,0.07,0
2017-02-17 00:00:00,10.37,0.01,28.2,0,0,0,222.77,100,7.71,0.001,0.02,0.36,0.36,0.3,0.03,131.27,32.82,16.41,4.1,0.01,0,0.85,0.13,0.01,0.42,0.06,0,8.99,1.36,0.08,0
2017-02-18 00:00:00,9.23,0.01,28.23,0,0,0,226.65,100,7.54,0.001,0.02,0.36,0.36,0.3,0.03,131.76,32.94,16.47,4.12,0,0,0.97,0.15,0.01,0.48,0.07,0,10.26,1.55,0.1,0
2017-02-19 00:00:00,8.27,0.01,28.26,0,0,0,230.54,100,7.38,0.001,0.02,0.36,0.36,0.29,0.03,132.24,33.06,16.53,4.13,0,0,1.08,0.16,0.01,0.54,0.08,0.01,11.53,1.74,0.11,0
2017-02-20 00:00:00,7.36,0.01,28.29,0,0,0,234.42,100,7.21,0.001,0.02,0.36,0.36,0.29,0.03,132.73,33.18,16.59,4.15,-0.01,0,1.2,0.18,0.01,0.6,0.09,0.01,12.8,1.93,0.12,0
2017-02-21 00:00:00,6.6,0.01,28.33,0,0,0,238.3,100,7.04,0.001,0.02,0.36,0.36,0.29,0.03,133.22,33.31,16.65,4.16,-0.02,0,1.32,0.2,0.01,0.66,0.1,0.01,14.07,2.12,0.13,0
2017-02-22 00:00:00,5.97,0.01,28.36,0,0,0,242.19,100,6.87,0.001,0.02,0.36,0.36,0.28,0.03,133.71,33.43,16.71,4.18,-0.03,-0.01,1.44,0.22,0.01,0.72,0.11,0.01,15.34,2.31,0.14,0
2017-02-23 00:00:00,5.43,0.01,28.39,0,0,0,243.62,100,7.09,0.001,0.02,0.36,0.36,0.28,0.03,134.2,33.55,16.78,4.19,-0.03,-0.01,1.38,0.21,0.01,0.69,0.1,0.01,14.62,2.21,0.14,0
2017-02-24 00:00:00,5.08,0.01,28.42,0,0,0,245.04,100,7.31,0.001,0.02,0.36,0.36,0.28,0.03,134.69,33.67,16.84,4.21,-0.04,-0.01,1.31,0.2,0.01,0.65,0.1,0.01,13.9,2.1,0.13,0
2017-02-25 00:00:00,4.69,0.01,28.45,0,0,0,246.47,100,7.53,0.001,0.02,0.36,0.36,0.27,0.03,135.18,33.8,16.9,4.22,-0.05,-0.01,1.24,0.19,0.01,0.62,0.09,0.01,13.18,1.99,0.12,0
2017-02-26 00:00:00,4.27,0.01,28.47,0,0,0,247.9,100,7.74,0.001,0.02,0.36,0.36,0.27,0.03,135.67,33.92,16.96,4.24,-0.06,-0.01,1.17,0.18,0.01,0.59,0.09,0.01,12.46,1.88,0.12,0
2017-02-27 00:00:00,3.97,0.01,28.5,0,0,0,249.33,100,7.96,0.001,0.02,0.36,0.36,0.26,0.03,136.16,34.04,17.02,4.26,-0.06,-0.02,1.11,0.17,0.01,0.55,0.08,0.01,11.74,1.77,0.11,0
2017-02-28 00:00:00,3.72,0.01,28.53,0,0,0,250.76,100,8.18,0.001,0.02,0.36,0.36,0.26,0.03,136.65,34.16,17.08,4.27,-0.07,-0.02,1.04,0.16,0.01,0.52,0.08,0,11.02,1.66,0.1,0
2017-03-01 00:00:00,3.48,0.01,28.56,0,0,0,252.19,100,8.4,0.001,0.02,0.36,0.36,0.26,0.03,137.14,34.29,17.14,4.29,-0.08,-0.02,0.97,0.15,0.01,0.49,0.07,0,10.31,1.56,0.1,0
2017-03-02 00:00:00,3.32,0.01,28.6,0,0,0,246.92,100,8.29,0.001,0.02,0.38,0.36,0.26,0.03,137.32,34.33,17.17,4.29,-0.08,-0.02,1.15,0.17,0.01,0.57,0.09,0.01,12.19,1.84,0.12,0
2017-03-03 00:00:00,3.16,0.01,28.63,0,0,0,241.65,100,8.19,0.001,0.02,0.4,0.36,0.26,0.03,137.5,34.38,17.19,4.3,-0.07,-0.02,1.33,0.2,0.01,0.66,0.1,0.01,14.08,2.13,0.13,0
2017-03-04 00:00:00,3.08,0.01,28.67,0,0,0,236.38,100,8.08,0.001,0.02,0.43,0.36,0.26,0.03,137.68,34.42,17.21,4.3,-0.07,-0.02,1.5,0.23,0.01,0.75,0.11,0.01,15.97,2.41,0.15,0
2017-03-05 00:00:00,3.03,0.01,28.71,0,0,0,231.12,100,7.98,0.001,0.02,0.45,0.36,0.26,0.03,137.86,34.47,17.23,4.31,-0.07,-0.02,1.68,0.25,0.02,0.84,0.13,0.01,17.86,2.7,0.17,0
2017-03-06 00:00:00,7.78,0.01,28.75,0,0,0,225.85,100,7.87,0.001,0.02,0.47,0.36,0.26,0.03,138.04,34.51,17.26,4.31,-0.07,-0.02,1.86,0.28,0.02,0.93,0.14,0.01,19.74,2.98,0.19,0
2017-03-07 00:00:00,18.41,0.01,28.78,0,0,0,220.58,100,7.77,0.001,0.02,0.49,0.36,0.26,0.03,138.22,34.56,17.28,4.32,-0.07,-0.02,2.04,0.31,0.02,1.02,0.15,0.01,21.63,3.26,0.2,0
2017-03-08 00:00:00,27.79,0.01,28.82,0,0,0,215.31,100,7.66,0.001,0.02,0.52,0.36,0.27,0.03,138.4,34.6,17.3,4.33,-0.06,-0.02,2.21,0.33,0.02,1.11,0.17,0.01,23.52,3.55,0.22,0
2017-03-09 00:00:00,14.54,0.01,28.84,0,0,0,218.17,100,7.71,0.001,0.02,0.54,0.36,0.27,0.03,138.58,34.64,17.32,4.33,-0.06,-0.02,2.17,0.33,0.02,1.09,0.16,0.01,23.06,3.48,0.22,0
2017-03-10 00:00:00,5.33,0.01,28.85,0,0,0,221.03,100,7.77,0.001,0.02,0.56,0.36,0.27,0.03,138.76,34.69,17.34,4.34,-0.06,-0.02,2.13,0.32,0.02,1.06,0.16,0.01,22.6,3.41,0.21,0
2017-03-11 00:00:00,11.85,0.01,28.87,0,0,0,223.88,100,7.82,0.001,0.02,0.59,0.36,0.27,0.03,138.94,34.73,17.37,4.34,-0.06,-0.01,2.08,0.31,0.02,1.04,0.16,0.01,22.14,3.34,0.21,0
2017-03-12 00:00:00,15.2,0.01,28.89,0,0,0,226.74,100,7.87,0.001,0.02,0.61,0.36,0.27,0.03,139.12,34.78,17.39,4.35,-0.06,-0.01,2.04,0.31,0.02,1.02,0.15,0.01,21.68,3.27,0.2,0
2017-03-13 00:00:00,5.47,0.01,28.91,0,0,0,229.6,100,7.92,0.001,0.02,0.63,0.36,0.27,0.03,139.3,34.82,17.41,4.35,-0.06,-0.01,2,0.3,0.02,1,0.15,0.01,21.21,3.2,0.2,0
2017-03-14 00:00:00,13.99,0.01,28.92,0,0,0,232.46,100,7.98,0.001,0.02,0.66,0.36,0.27,0.03,139.48,34.87,17.43,4.36,-0.05,-0.01,1.95,0.29,0.02,0.98,0.15,0.01,20.75,3.13,0.2,0
2017-03-15 00:00:00,18.43,0.01,28.94,0,0,0,235.31,100,8.03,0.001,0.02,0.68,0.36,0.27,0.03,139.66,34.91,17.46,4.36,-0.05,-0.01,1.91,0.29,0.02,0.96,0.14,0.01,20.29,3.06,0.19,0
2017-03-16 00:00:00,12.63,0.01,28.95,0,0,0,233.75,100,7.92,0.001,0.02,0.7,0.36,0.28,0.03,139.84,34.96,17.48,4.37,-0.05,-0.01,1.92,0.29,0.02,0.96,0.14,0.01,20.41,3.08,0.19,0
2017-03-17 00:00:00,5.89,0.01,28.95,0,0,0,232.19,100,7.82,0.001,0.02,0.72,0.36,0.28,0.03,140.02,35,17.5,4.38,-0.05,-0.01,1.93,0.29,0.02,0.97,0.15,0.01,20.53,3.1,0.19,0
2017-03-18 00:00:00,5.33,0.01,28.96,0,0,0,230.63,100,7.71,0.001,0.02,0.75,0.36,0.28,0.03,140.2,35.05,17.52,4.38,-0.05,-0.01,1.94,0.29,0.02,0.97,0.15,0.01,20.65,3.12,0.19,0
2017-03-19 00:00:00,4.87,0.01,28.97,0,0,0,229.06,100,7.6,0.001,0.02,0.77,0.36,0.28,0.03,140.38,35.09,17.55,4.39,-0.04,-0.01,1.96,0.3,0.02,0.98,0.15,0.01,20.77,3.14,0.2,0
2017-03-20 00:00:00,4.53,0.01,28.97,0,0,0,227.5,100,7.5,0.001,0.02,0.79,0.36,0.28,0.03,140.56,35.14,17.57,4.39,-0.04,-0.01,1.97,0.3,0.02,0.98,0.15,0.01,20.89,3.15,0.2,0
2017-03-21 00:00:00,17.8,0.01,28.98,0,0,0,225.94,100,7.39,0.001,0.02,0.82,0.36,0.28,0.03,140.73,35.18,17.59,4.4,-0.04,-0.01,1.98,0.3,0.02,0.99,0.15,0.01,21.01,3.17,0.2,0
2017-03-22 00:00:00,24.44,0.01,28.98,0,0,0,224.38,100,7.29,0.001,0.02,0.84,0.36,0.28,0.03,140.91,35.23,17.61,4.4,-0.04,-0.01,1.99,0.3,0.02,0.99,0.15,0.01,21.13,3.19,0.2,0
2017-03-23 00:00:00,6.01,0.01,28.99,0,0,0,222.81,100,7.18,0.001,0.02,0.86,0.36,0.28,0.03,141.09,35.27,17.64,4.41,-0.04,-0.01,2,0.3,0.02,1,0.15,0.01,21.25,3.21,0.2,0
2017-03-24 00:00:00,29.04,0.01,28.97,0,0,0,220.94,100,7.25,0.001,0.02,0.89,0.36,0.28,0.03,141.27,35.32,17.66,4.41,-0.04,-0.01,1.99,0.3,0.02,0.99,0.15,0.01,21.09,3.18,0.2,0
2017-03-25 00:00:00,9.24,0.01,28.95,0,0,0,219.06,100,7.32,0.001,0.02,0.91,0.36,0.29,0.03,141.45,35.36,17.68,4.42,-0.03,-0.01,1.97,0.3,0.02,0.99,0.15,0.01,20.93,3.16,0.2,0
2017-03-26 00:00:00,11.06,0.01,28.93,0,0,0,217.19,100,7.39,0.001,0.02,0.93,0.36,0.29,0.03,141.63,35.41,17.7,4.43,-0.03,-0.01,1.96,0.3,0.02,0.98,0.15,0.01,20.77,3.14,0.2,0
2017-03-27 00:00:00,7.45,0.01,28.91,0,0,0,215.31,100,7.47,0.001,0.02,0.95,0.36,0.29,0.03,141.81,35.45,17.73,4.43,-0.03,-0.01,1.94,0.29,0.02,0.97,0.15,0.01,20.61,3.11,0.19,0
2017-03-28 00:00:00,8.1,0.01,28.89,0,0,0,213.44,100,7.54,0.001,0.02,0.98,0.36,0.29,0.03,141.99,35.5,17.75,4.44,-0.03,-0.01,1.93,0.29,0.02,0.96,0.15,0.01,20.45,3.09,0.19,0
2017-03-29 00:00:00,5.19,0.01,28.87,0,0,0,211.56,100,7.61,0.001,0.02,1,0.36,0.29,0.03,142.17,35.54,17.77,4.44,-0.03,-0.01,1.91,0.29,0.02,0.96,0.14,0.01,20.29,3.06,0.19,0
2017-03-30 00:00:00,12.62,0.01,28.91,0,0,0,213.93,100,7.68,0.001,0.02,0.98,0.36,0.28,0.03,141.83,35.46,17.73,4.43,-0.02,-0.01,1.99,0.3,0.02,1,0.15,0.01,21.14,3.19,0.2,0
2017-03-31 00:00:00,5.2,0.01,28.95,0,0,0,216.29,100,7.76,0.001,0.02,0.95,0.36,0.28,0.03,141.49,35.37,17.69,4.42,-0.02,0,2.07,0.31,0.02,1.04,0.16,0.01,21.99,3.32,0.21,0
2017-04-01 00:00:00,4.72,0.01,28.99,0,0,0,218.66,100,7.83,0.001,0.02,0.93,0.36,0.27,0.03,141.14,35.29,17.64,4.41,-0.01,0,2.15,0.32,0.02,1.08,0.16,0.01,22.84,3.45,0.22,0
2017-04-02 00:00:00,4.27,0.01,29.03,0,0,0,221.03,100,7.91,0.001,0.02,0.91,0.36,0.26,0.03,140.8,35.2,17.6,4.4,-0.01,0,2.23,0.34,0.02,1.12,0.17,0.01,23.69,3.58,0.22,0
2017-04-03 00:00:00,3.94,0.01,29.07,0,0,0,223.39,100,7.98,0.001,0.02,0.89,0.36,0.26,0.03,140.46,35.11,17.56,4.39,0,0,2.31,0.35,0.02,1.16,0.17,0.01,24.54,3.7,0.23,0
2017-04-04 00:00:00,3.72,0.01,29.11,0,0,0,225.76,100,8.06,0.001,0.02,0.86,0.36,0.25,0.02,140.11,35.03,17.51,4.38,0,0,2.39,0.36,0.02,1.2,0.18,0.01,25.39,3.83,0.24,0
2017-04-05 00:00:00,3.46,0.01,29.15,0,0,0,228.13,100,8.13,0.001,0.02,0.84,0.36,0.24,0.02,139.77,34.94,17.47,4.37,0.01,0,2.47,0.37,0.02,1.24,0.19,0.01,26.24,3.96,0.25,0
2017-04-06 00:00:00,3.29,0.01,29.24,0,0,0,229.38,100,7.98,0.001,0.02,0.82,0.36,0.24,0.02,139.43,34.86,17.43,4.36,0.01,0,2.25,0.34,0.02,1.13,0.17,0.01,23.95,3.61,0.23,0
2017-04-07 00:00:00,4.48,0.01,29.34,0,0,0,230.63,100,7.82,0.001,0.02,0.79,0.36,0.23,0.02,139.09,34.77,17.39,4.35,0.02,0,2.04,0.31,0.02,1.02,0.15,0.01,21.65,3.27,0.2,0
2017-04-08 00:00:00,2.92,0.01,29.43,0,0,0,231.88,100,7.67,0.001,0.02,0.77,0.36,0.22,0.02,138.74,34.69,17.34,4.34,0.02,0.01,1.82,0.28,0.02,0.91,0.14,0.01,19.36,2.92,0.18,0
2017-04-09 00:00:00,2.84,0.01,29.53,0,0,0,233.13,100,7.51,0.001,0.02,0.75,0.36,0.21,0.02,138.4,34.6,17.3,4.33,0.02,0.01,1.61,0.24,0.02,0.8,0.12,0.01,17.06,2.58,0.16,0
2017-04-10 00:00:00,2.81,0.01,29.62,0,0,0,234.38,100,7.36,0.001,0.02,0.72,0.36,0.21,0.02,138.06,34.51,17.26,4.31,0.03,0.01,1.39,0.21,0.01,0.69,0.1,0.01,14.77,2.23,0.14,0
2017-04-11 00:00:00,2.78,0.01,29.44,0,0,0,236.25,100,7.48,0.001,0.02,0.7,0.36,0.2,0.02,137.71,34.43,17.21,4.3,0.03,0.01,1.36,0.21,0.01,0.68,0.1,0.01,14.49,2.19,0.14,0
2017-04-12 00:00:00,23.59,0.01,29.26,0,0,0,238.12,100,7.6,0.001,0.02,0.68,0.36,0.19,0.02,137.37,34.34,17.17,4.29,0.04,0.01,1.34,0.2,0.01,0.67,0.1,0.01,14.21,2.14,0.13,0
2017-04-13 00:00:00,3.86,0.01,29.08,0,0,0,240,100,7.72,0.001,0.02,0.66,0.36,0.19,0.02,137.03,34.26,17.13,4.28,0.04,0.01,1.31,0.2,0.01,0.66,0.1,0.01,13.93,2.1,0.13,0
2017-04-14 00:00:00,3.57,0.01,28.9,0,0,0,241.88,100,7.84,0.001,0.02,0.63,0.36,0.18,0.02,136.69,34.17,17.09,4.27,0.05,0.01,1.28,0.19,0.01,0.64,0.1,0.01,13.65,2.06,0.13,0
2017-04-15 00:00:00,3.33,0.01,28.72,0,0,0,243.75,100,7.97,0.001,0.02,0.61,0.36,0.17,0.02,136.34,34.09,17.04,4.26,0.05,0.01,1.26,0.19,0.01,0.63,0.09,0.01,13.37,2.02,0.13,0
2017-04-16 00:00:00,3.12,0.01,28.54,0,0,0,245.63,100,8.09,0.001,0.02,0.59,0.36,0.17,0.02,136,34,17,4.25,0.06,0.01,1.23,0.19,0.01,0.62,0.09,0.01,13.09,1.98,0.12,0
2017-04-17 00:00:00,2.94,0.01,28.36,0,0,0,247.5,100,8.21,0.001,0.02,0.56,0.36,0.16,0.02,135.66,33.91,16.96,4.24,0.06,0.02,1.21,0.18,0.01,0.6,0.09,0.01,12.81,1.93,0.12,0
2017-04-18 00:00:00,2.8,0.01,28.18,0,0,0,249.37,100,8.33,0.001,0.02,0.54,0.36,0.15,0.02,135.31,33.83,16.91,4.23,0.07,0.02,1.18,0.18,0.01,0.59,0.09,0.01,12.53,1.89,0.12,0
2017-04-19 00:00:00,2.61,0.01,28,0,0,0,251.25,100,8.45,0.001,0.02,0.52,0.36,0.15,0.01,134.97,33.74,16.87,4.22,0.07,0.02,1.15,0.17,0.01,0.58,0.09,0.01,12.25,1.85,0.12,0
2017-04-20 00:00:00,2.52,0.01,28.02,0,0,0,250.4,100,8.39,0.001,0.02,0.49,0.36,0.14,0.01,134.63,33.66,16.83,4.21,0.08,0.02,1.11,0.17,0.01,0.56,0.08,0.01,11.84,1.79,0.11,0
2017-04-21 00:00:00,2.41,0.01,28.03,0,0,0,249.55,100,8.34,0.001,0.02,0.47,0.36,0.13,0.01,134.29,33.57,16.79,4.2,0.08,0.02,1.08,0.16,0.01,0.54,0.08,0.01,11.42,1.72,0.11,0
2017-04-22 00:00:00,2.31,0.01,28.05,0,0,0,248.71,100,8.28,0.001,0.02,0.45,0.36,0.12,0.01,133.94,33.49,16.74,4.19,0.08,0.02,1.04,0.16,0.01,0.52,0.08,0,11.01,1.66,0.1,0
2017-04-23 00:00:00,2.23,0.01,28.06,0,0,0,247.86,100,8.23,0.001,0.02,0.43,0.36,0.12,0.01,133.6,33.4,16.7,4.17,0.09,0.02,1,0.15,0.01,0.5,0.08,0,10.59,1.6,0.1,0
2017-04-24 00:00:00,2.16,0.01,28.08,0,0,0,247.01,100,8.17,0.001,0.02,0.4,0.36,0.11,0.01,133.26,33.31,16.66,4.16,0.09,0.02,0.96,0.14,0.01,0.48,0.07,0,10.18,1.54,0.1,0
2017-04-25 00:00:00,2.12,0.01,28.09,0,0,0,246.16,100,8.12,0.001,0.02,0.38,0.36,0.1,0.01,132.91,33.23,16.61,4.15,0.1,0.02,0.92,0.14,0.01,0.46,0.07,0,9.76,1.47,0.09,0
2017-04-26 00:00:00,2.14,0.01,28.11,0,0,0,245.31,100,8.06,0.001,0.02,0.36,0.36,0.1,0.01,132.57,33.14,16.57,4.14,0.1,0.03,0.88,0.13,0.01,0.44,0.07,0,9.35,1.41,0.09,0
2017-04-27 00:00:00,2.1,0.01,28.1,0,0,0,242.54,100,7.92,0.001,0.02,0.36,0.36,0.12,0.01,134.48,33.62,16.81,4.2,0.09,0.02,0.9,0.14,0.01,0.45,0.07,0,9.58,1.45,0.09,0
2017-04-28 00:00:00,2.05,0.01,28.1,0,0,0,239.78,100,7.78,0.001,0.02,0.37,0.36,0.15,0.01,136.39,34.1,17.05,4.26,0.07,0.02,0.92,0.14,0.01,0.46,0.07,0,9.82,1.48,0.09,0
2017-04-29 00:00:00,1.83,0.01,28.09,0,0,0,237.01,100,7.64,0.001,0.02,0.38,0.36,0.17,0.02,138.3,34.58,17.29,4.32,0.06,0.01,0.95,0.14,0.01,0.47,0.07,0,10.05,1.52,0.09,0
